notification_id,request_id,recipient_user_id,notification_type,sent_at,read_at
3953,1003038,186,Closure,2026-05-29 03:41:00,2026-05-29 05:41:00
3954,1003039,126,SLA At Risk,2025-10-01 04:13:00,2025-10-01 08:13:00
3955,1003040,104,Follow-up Due,2026-02-05 02:53:00,
3956,1003040,104,Assignment,2026-02-06 01:53:00,2026-02-07 04:53:00
3957,1003041,260,Escalation,2026-06-29 01:33:00,
3958,1003041,260,Closure,2026-06-28 20:33:00,2026-06-29 04:33:00
3959,1003042,257,Follow-up Due,2025-03-06 11:36:00,2025-03-07 16:36:00
3960,1003043,62,Assignment,2025-08-05 13:03:00,2025-08-07 12:03:00
3961,1003044,258,Follow-up Due,2024-08-30 18:06:00,
3962,1003044,258,SLA At Risk,2024-08-31 18:06:00,2024-09-01 01:06:00
3963,1003045,180,Escalation,2024-12-26 03:08:00,2024-12-26 12:08:00
3964,1003045,180,Follow-up Due,2024-12-27 16:08:00,
3965,1003046,130,Escalation,2025-06-14 19:59:00,
3966,1003047,174,Assignment,2024-08-22 03:13:00,2024-08-22 16:13:00
3967,1003048,71,Escalation,2025-11-27 09:42:00,2025-11-28 21:42:00
3968,1003049,208,Escalation,2025-02-27 12:07:00,
3969,1003050,171,Closure,2026-04-30 15:33:00,
3970,1003051,105,SLA At Risk,2024-10-24 09:29:00,2024-10-26 00:29:00
3971,1003052,3,Closure,2026-03-02 03:39:00,2026-03-04 01:39:00
3972,1003053,59,Follow-up Due,2025-12-12 22:06:00,
3973,1003053,59,Follow-up Due,2025-12-12 22:06:00,
3974,1003054,164,Follow-up Due,2024-12-25 02:40:00,
3975,1003055,118,Follow-up Due,2025-01-06 16:54:00,
3976,1003055,118,SLA At Risk,2025-01-04 22:54:00,2025-01-06 01:54:00
3977,1003056,182,SLA At Risk,2024-09-02 18:13:00,2024-09-02 22:13:00
3978,1003057,147,SLA At Risk,2024-12-17 19:38:00,
3979,1003057,147,Assignment,2024-12-17 00:38:00,
3980,1003058,83,Closure,2026-01-29 14:12:00,
3981,1003059,28,Closure,2025-11-07 03:49:00,2025-11-08 03:49:00
3982,1003060,132,SLA At Risk,2025-12-18 17:15:00,2025-12-20 09:15:00
3983,1003061,108,Closure,2026-03-26 20:00:00,
3984,1003061,108,Assignment,2026-03-25 19:00:00,2026-03-27 04:00:00
3985,1003062,146,Escalation,2026-01-22 05:49:00,2026-01-23 20:49:00
3986,1003062,146,Escalation,2026-01-20 07:49:00,2026-01-22 04:49:00
3987,1003063,102,Escalation,2025-02-23 00:15:00,2025-02-24 11:15:00
3988,1003064,73,Follow-up Due,2025-12-05 02:20:00,2025-12-06 11:20:00
3989,1003065,214,Escalation,2025-11-02 09:09:00,2025-11-03 22:09:00
3990,1003065,214,Assignment,2025-11-04 07:09:00,2025-11-06 06:09:00
3991,1003066,35,Escalation,2025-10-31 08:34:00,
3992,1003067,255,Follow-up Due,2025-02-01 01:09:00,
3993,1003067,255,Closure,2025-02-03 02:09:00,2025-02-04 12:09:00
3994,1003068,140,Follow-up Due,2026-03-31 05:12:00,
3995,1003069,43,SLA At Risk,2025-05-26 03:27:00,2025-05-27 23:27:00
3996,1003070,76,SLA At Risk,2025-03-21 03:58:00,
3997,1003071,27,Assignment,2024-10-13 13:24:00,2024-10-14 21:24:00
3998,1003071,27,SLA At Risk,2024-10-16 04:24:00,
3999,1003072,197,Follow-up Due,2025-05-27 18:05:00,2025-05-28 15:05:00
4000,1003073,39,Assignment,2024-11-02 22:56:00,2024-11-03 23:56:00
4001,1003074,255,Assignment,2026-04-27 07:02:00,2026-04-27 16:02:00
4002,1003075,2,Assignment,2026-05-31 18:24:00,2026-06-02 03:24:00
4003,1003076,155,Closure,2025-05-30 10:54:00,2025-05-31 04:54:00
4004,1003076,155,SLA At Risk,2025-05-30 12:54:00,2025-05-31 19:54:00
4005,1003077,252,Assignment,2024-09-16 22:33:00,
4006,1003078,48,Escalation,2026-01-24 13:07:00,
4007,1003079,68,Closure,2025-12-26 19:28:00,2025-12-28 08:28:00
4008,1003079,68,Closure,2025-12-27 23:28:00,2025-12-29 12:28:00
4009,1003080,68,SLA At Risk,2026-03-09 08:39:00,2026-03-10 14:39:00
4010,1003080,68,Follow-up Due,2026-03-10 14:39:00,2026-03-11 16:39:00
4011,1003081,165,Closure,2026-05-05 22:18:00,2026-05-06 13:18:00
4012,1003082,22,Assignment,2026-04-25 18:46:00,2026-04-25 23:46:00
4013,1003082,22,Follow-up Due,2026-04-28 07:46:00,2026-04-29 17:46:00
4014,1003083,131,Closure,2025-04-30 10:02:00,2025-04-30 21:02:00
4015,1003084,189,Escalation,2024-10-12 09:50:00,2024-10-12 11:50:00
4016,1003084,189,Escalation,2024-10-10 15:50:00,2024-10-11 07:50:00
4017,1003085,2,Assignment,2026-05-14 23:49:00,
4018,1003086,271,Assignment,2025-10-09 12:43:00,2025-10-10 04:43:00
4019,1003087,46,Closure,2025-01-27 08:41:00,2025-01-27 12:41:00
4020,1003087,46,Escalation,2025-01-27 06:41:00,
4021,1003088,169,SLA At Risk,2024-09-18 02:19:00,2024-09-19 02:19:00
4022,1003088,169,Closure,2024-09-19 07:19:00,
4023,1003089,89,SLA At Risk,2026-04-10 19:50:00,2026-04-12 19:50:00
4024,1003090,117,SLA At Risk,2025-05-08 01:53:00,
4025,1003090,117,Closure,2025-05-10 08:53:00,2025-05-10 22:53:00
4026,1003091,129,Follow-up Due,2025-04-17 09:44:00,2025-04-18 19:44:00
4027,1003091,129,SLA At Risk,2025-04-15 13:44:00,2025-04-16 13:44:00
4028,1003092,57,SLA At Risk,2025-08-12 16:20:00,2025-08-12 21:20:00
4029,1003093,21,Escalation,2026-03-20 04:24:00,2026-03-21 00:24:00
4030,1003094,93,Follow-up Due,2025-12-27 06:46:00,2025-12-28 07:46:00
4031,1003095,94,SLA At Risk,2024-11-06 07:13:00,
4032,1003096,245,Assignment,2024-09-06 05:06:00,2024-09-08 03:06:00
4033,1003097,180,Follow-up Due,2025-03-19 07:52:00,
4034,1003098,121,Closure,2025-12-28 14:34:00,2025-12-28 15:34:00
4035,1003099,116,Escalation,2024-10-28 04:48:00,2024-10-29 03:48:00
4036,1003099,116,Assignment,2024-10-27 01:48:00,2024-10-27 21:48:00
4037,1003100,255,Assignment,2024-09-02 03:38:00,2024-09-03 08:38:00
4038,1003101,116,Escalation,2024-11-07 12:30:00,2024-11-09 12:30:00
4039,1003102,50,Follow-up Due,2026-02-28 19:41:00,2026-03-01 13:41:00
4040,1003102,50,Assignment,2026-02-26 23:41:00,
4041,1003103,272,SLA At Risk,2025-06-18 00:25:00,2025-06-19 05:25:00
4042,1003104,46,Closure,2026-05-13 21:42:00,
4043,1003105,270,Follow-up Due,2024-10-04 12:00:00,
4044,1003105,270,Follow-up Due,2024-10-04 07:00:00,2024-10-04 08:00:00
4045,1003106,68,SLA At Risk,2026-02-28 18:41:00,2026-03-01 07:41:00
4046,1003107,37,SLA At Risk,2026-05-16 09:35:00,
4047,1003108,26,Assignment,2025-11-22 13:41:00,2025-11-23 09:41:00
4048,1003109,237,Follow-up Due,2025-07-18 23:44:00,2025-07-20 18:44:00
4049,1003110,12,Assignment,2025-11-13 12:31:00,2025-11-15 11:31:00
4050,1003111,184,SLA At Risk,2025-06-23 10:21:00,2025-06-24 05:21:00
4051,1003112,45,SLA At Risk,2025-03-25 19:28:00,2025-03-26 00:28:00
4052,1003113,248,Escalation,2025-03-29 22:54:00,2025-03-31 11:54:00
4053,1003114,28,SLA At Risk,2026-04-20 02:48:00,
4054,1003114,28,SLA At Risk,2026-04-18 19:48:00,
4055,1003115,58,SLA At Risk,2025-02-03 08:39:00,
4056,1003116,119,SLA At Risk,2026-05-09 17:03:00,2026-05-10 03:03:00
4057,1003116,119,Assignment,2026-05-10 07:03:00,2026-05-12 05:03:00
4058,1003117,171,Assignment,2026-05-20 04:27:00,2026-05-21 11:27:00
4059,1003118,81,Escalation,2025-05-30 03:55:00,2025-05-30 06:55:00
4060,1003119,63,Assignment,2025-04-29 20:02:00,2025-05-01 02:02:00
4061,1003120,162,SLA At Risk,2025-01-12 15:49:00,2025-01-14 00:49:00
4062,1003121,160,Assignment,2026-02-04 18:36:00,
4063,1003121,160,Assignment,2026-02-05 15:36:00,
4064,1003122,207,SLA At Risk,2024-10-09 12:37:00,
4065,1003122,207,Closure,2024-10-11 09:37:00,2024-10-11 17:37:00
4066,1003123,40,Escalation,2025-06-27 01:04:00,2025-06-28 09:04:00
4067,1003123,40,SLA At Risk,2025-06-29 06:04:00,
4068,1003124,32,Closure,2025-01-24 10:46:00,2025-01-24 15:46:00
4069,1003124,32,Assignment,2025-01-23 12:46:00,2025-01-25 06:46:00
4070,1003125,159,Assignment,2025-02-10 19:58:00,2025-02-12 08:58:00
4071,1003126,10,Closure,2026-01-21 22:48:00,
4072,1003127,144,Closure,2025-04-24 21:22:00,2025-04-25 00:22:00
4073,1003128,203,SLA At Risk,2024-09-05 09:15:00,2024-09-07 04:15:00
4074,1003129,52,Follow-up Due,2025-05-06 10:31:00,2025-05-06 19:31:00
4075,1003130,153,Closure,2024-09-13 20:16:00,2024-09-15 10:16:00
4076,1003131,142,Closure,2025-02-06 03:50:00,2025-02-06 10:50:00
4077,1003131,142,Closure,2025-02-05 07:50:00,2025-02-05 22:50:00
4078,1003132,148,Assignment,2025-10-28 13:28:00,2025-10-29 20:28:00
4079,1003132,148,Escalation,2025-10-27 18:28:00,2025-10-28 22:28:00
4080,1003133,107,Assignment,2025-02-27 17:14:00,
4081,1003133,107,Follow-up Due,2025-02-26 23:14:00,
4082,1003134,38,Closure,2025-09-27 16:44:00,2025-09-29 15:44:00
4083,1003135,90,Assignment,2025-01-14 15:43:00,2025-01-16 08:43:00
4084,1003136,177,SLA At Risk,2026-02-27 04:23:00,
4085,1003136,177,Closure,2026-03-01 07:23:00,2026-03-02 08:23:00
4086,1003137,34,Assignment,2025-05-26 01:02:00,2025-05-26 21:02:00
4087,1003137,34,SLA At Risk,2025-05-28 11:02:00,2025-05-28 13:02:00
4088,1003138,68,Escalation,2026-05-31 12:21:00,2026-05-31 15:21:00
4089,1003139,115,Closure,2026-05-16 08:00:00,2026-05-17 07:00:00
4090,1003140,104,Escalation,2026-06-16 21:01:00,2026-06-18 13:01:00
4091,1003140,104,Assignment,2026-06-18 14:01:00,2026-06-18 18:01:00
4092,1003141,53,Assignment,2026-03-24 09:32:00,2026-03-25 21:32:00
4093,1003141,53,Assignment,2026-03-23 01:32:00,2026-03-23 10:32:00
4094,1003142,32,Closure,2025-10-23 07:57:00,
4095,1003143,237,Follow-up Due,2025-06-15 16:02:00,2025-06-16 04:02:00
4096,1003144,215,Assignment,2024-12-05 12:27:00,2024-12-05 18:27:00
4097,1003144,215,Follow-up Due,2024-12-07 08:27:00,
4098,1003145,135,Assignment,2026-04-08 04:43:00,2026-04-08 10:43:00
4099,1003146,41,Closure,2026-06-15 22:03:00,
4100,1003147,175,Follow-up Due,2026-06-27 21:17:00,2026-06-28 18:17:00
4101,1003147,175,Assignment,2026-06-29 17:17:00,2026-06-30 13:17:00
4102,1003148,187,Escalation,2024-09-12 02:38:00,2024-09-14 00:38:00
4103,1003149,26,Escalation,2025-11-27 14:54:00,2025-11-28 18:54:00
4104,1003149,26,SLA At Risk,2025-11-26 16:54:00,2025-11-27 18:54:00
4105,1003150,78,Assignment,2026-05-04 22:34:00,2026-05-06 15:34:00
4106,1003150,78,Escalation,2026-05-03 10:34:00,2026-05-04 19:34:00
4107,1003151,1,Assignment,2025-08-31 02:03:00,2025-09-01 13:03:00
4108,1003152,41,Escalation,2025-04-15 20:32:00,2025-04-17 13:32:00
4109,1003152,41,Assignment,2025-04-16 22:32:00,2025-04-16 23:32:00
4110,1003153,20,Closure,2024-10-28 10:37:00,2024-10-28 19:37:00
4111,1003154,215,Assignment,2024-10-24 05:04:00,2024-10-24 11:04:00
4112,1003155,115,Follow-up Due,2024-10-18 23:33:00,
4113,1003156,145,Escalation,2024-12-13 16:32:00,2024-12-14 16:32:00
4114,1003157,160,Closure,2024-12-27 01:40:00,2024-12-28 07:40:00
4115,1003158,11,Closure,2025-05-04 18:28:00,2025-05-05 19:28:00
4116,1003159,272,Assignment,2026-04-20 03:06:00,2026-04-21 14:06:00
4117,1003159,272,Escalation,2026-04-21 17:06:00,
4118,1003160,80,Escalation,2025-03-25 12:40:00,2025-03-26 13:40:00
4119,1003161,60,SLA At Risk,2024-08-27 12:06:00,
4120,1003161,60,Follow-up Due,2024-08-27 20:06:00,2024-08-29 03:06:00
4121,1003162,124,Assignment,2026-01-24 02:23:00,2026-01-25 07:23:00
4122,1003162,124,SLA At Risk,2026-01-22 22:23:00,2026-01-24 20:23:00
4123,1003163,98,SLA At Risk,2026-02-20 05:35:00,2026-02-21 19:35:00
4124,1003163,98,SLA At Risk,2026-02-20 11:35:00,2026-02-22 03:35:00
4125,1003164,154,SLA At Risk,2026-03-02 00:59:00,2026-03-02 07:59:00
4126,1003165,239,Assignment,2025-02-09 08:09:00,2025-02-11 02:09:00
4127,1003166,116,Assignment,2026-02-23 01:45:00,2026-02-23 06:45:00
4128,1003167,226,Assignment,2025-03-31 23:05:00,2025-04-02 17:05:00
4129,1003168,132,SLA At Risk,2026-05-11 08:34:00,2026-05-12 02:34:00
4130,1003169,113,Escalation,2025-07-29 21:30:00,2025-07-30 14:30:00
4131,1003170,57,Escalation,2024-08-27 21:20:00,
4132,1003170,57,Assignment,2024-08-27 00:20:00,2024-08-27 06:20:00
4133,1003171,120,Escalation,2026-01-17 16:53:00,
4134,1003171,120,Follow-up Due,2026-01-16 18:53:00,2026-01-18 09:53:00
4135,1003172,31,Assignment,2025-03-13 03:52:00,2025-03-14 06:52:00
4136,1003172,31,Escalation,2025-03-14 15:52:00,
4137,1003173,54,Escalation,2025-04-15 20:23:00,2025-04-15 23:23:00
4138,1003173,54,Closure,2025-04-18 10:23:00,2025-04-18 19:23:00
4139,1003174,36,Closure,2025-06-24 05:33:00,2025-06-24 17:33:00
4140,1003174,36,Closure,2025-06-25 06:33:00,
4141,1003175,47,Escalation,2025-09-23 04:00:00,2025-09-23 14:00:00
4142,1003176,7,Assignment,2024-10-01 14:40:00,2024-10-03 10:40:00
4143,1003176,7,Assignment,2024-10-02 09:40:00,
4144,1003177,73,SLA At Risk,2025-11-03 12:51:00,2025-11-04 19:51:00
4145,1003178,210,Closure,2024-08-19 18:25:00,2024-08-21 01:25:00
4146,1003179,153,SLA At Risk,2025-10-03 14:30:00,2025-10-04 19:30:00
4147,1003180,166,SLA At Risk,2025-07-09 03:46:00,2025-07-10 05:46:00
4148,1003181,42,Follow-up Due,2026-02-05 12:13:00,2026-02-07 03:13:00
4149,1003182,124,Closure,2025-11-19 17:20:00,2025-11-20 10:20:00
4150,1003182,124,Assignment,2025-11-22 14:20:00,2025-11-22 21:20:00
4151,1003183,87,Follow-up Due,2025-08-06 17:51:00,2025-08-08 02:51:00
4152,1003184,214,Escalation,2025-11-03 14:14:00,2025-11-03 16:14:00
4153,1003184,214,Assignment,2025-11-03 14:14:00,2025-11-03 19:14:00
4154,1003185,99,Follow-up Due,2025-08-26 00:35:00,2025-08-26 22:35:00
4155,1003185,99,Closure,2025-08-26 10:35:00,2025-08-27 19:35:00
4156,1003186,176,Assignment,2025-07-04 09:02:00,2025-07-06 08:02:00
4157,1003187,186,Assignment,2026-01-20 16:20:00,
4158,1003188,140,Closure,2025-11-04 17:12:00,2025-11-06 04:12:00
4159,1003189,130,Escalation,2025-07-06 12:03:00,2025-07-07 00:03:00
4160,1003190,93,Follow-up Due,2025-02-10 02:06:00,2025-02-10 03:06:00
4161,1003190,93,Escalation,2025-02-11 19:06:00,
4162,1003191,218,Closure,2025-07-22 07:27:00,
4163,1003192,13,Follow-up Due,2025-03-07 09:44:00,2025-03-07 14:44:00
4164,1003193,268,SLA At Risk,2026-04-15 23:26:00,2026-04-17 09:26:00
4165,1003193,268,Escalation,2026-04-16 11:26:00,2026-04-16 12:26:00
4166,1003194,215,SLA At Risk,2025-08-26 06:29:00,2025-08-27 17:29:00
4167,1003194,215,Assignment,2025-08-26 22:29:00,2025-08-28 06:29:00
4168,1003195,121,Assignment,2025-05-12 20:42:00,
4169,1003195,121,Follow-up Due,2025-05-13 16:42:00,2025-05-14 14:42:00
4170,1003196,148,Closure,2025-12-10 05:29:00,2025-12-10 23:29:00
4171,1003197,73,Escalation,2026-07-02 07:23:00,2026-07-04 00:23:00
4172,1003197,73,Assignment,2026-07-02 08:23:00,2026-07-02 14:23:00
4173,1003198,43,Assignment,2024-10-30 08:01:00,
4174,1003199,88,Escalation,2025-10-19 17:18:00,2025-10-20 21:18:00
4175,1003200,99,Assignment,2024-12-11 02:22:00,
4176,1003201,86,Closure,2025-04-25 20:11:00,
4177,1003202,35,Closure,2025-09-15 05:48:00,
4178,1003203,179,Escalation,2024-09-06 06:43:00,2024-09-08 00:43:00
4179,1003204,28,SLA At Risk,2025-12-24 06:07:00,2025-12-24 17:07:00
4180,1003205,75,SLA At Risk,2024-09-10 08:05:00,
4181,1003206,69,Escalation,2026-04-25 18:16:00,2026-04-27 14:16:00
4182,1003207,74,Assignment,2025-12-15 05:58:00,2025-12-16 15:58:00
4183,1003207,74,Escalation,2025-12-15 04:58:00,2025-12-15 22:58:00
4184,1003208,272,SLA At Risk,2025-09-09 16:52:00,2025-09-10 08:52:00
4185,1003209,113,Escalation,2026-04-17 04:32:00,
4186,1003209,113,Escalation,2026-04-16 07:32:00,
4187,1003210,40,SLA At Risk,2025-06-13 11:51:00,
4188,1003210,40,Closure,2025-06-13 05:51:00,2025-06-14 19:51:00
4189,1003211,268,Assignment,2025-09-25 17:55:00,
4190,1003212,54,Assignment,2024-12-14 03:22:00,
4191,1003213,106,Assignment,2025-11-03 14:14:00,
4192,1003214,41,Assignment,2024-12-31 09:25:00,2024-12-31 18:25:00
4193,1003215,226,Escalation,2026-01-14 00:11:00,
4194,1003216,94,SLA At Risk,2024-10-28 00:59:00,2024-10-28 03:59:00
4195,1003216,94,Closure,2024-10-26 21:59:00,2024-10-27 12:59:00
4196,1003217,71,Closure,2025-03-03 04:18:00,2025-03-04 01:18:00
4197,1003218,42,Closure,2025-08-14 07:06:00,2025-08-15 02:06:00
4198,1003219,129,Escalation,2026-02-09 18:51:00,2026-02-10 15:51:00
4199,1003220,215,Assignment,2025-06-22 04:30:00,
4200,1003221,106,Escalation,2024-12-09 16:00:00,2024-12-09 17:00:00
4201,1003222,28,Escalation,2025-11-19 23:07:00,2025-11-21 06:07:00
4202,1003223,18,Escalation,2026-02-20 08:38:00,2026-02-20 23:38:00
4203,1003224,27,Follow-up Due,2024-08-23 20:30:00,
4204,1003225,43,SLA At Risk,2025-07-17 11:28:00,2025-07-17 16:28:00
4205,1003225,43,Closure,2025-07-17 16:28:00,
4206,1003226,119,Assignment,2025-09-01 07:04:00,
4207,1003227,67,SLA At Risk,2025-06-04 00:01:00,2025-06-04 04:01:00
4208,1003228,116,Follow-up Due,2025-09-06 23:20:00,2025-09-08 13:20:00
4209,1003228,116,SLA At Risk,2025-09-07 15:20:00,2025-09-07 19:20:00
4210,1003229,270,Escalation,2025-04-07 08:43:00,2025-04-08 04:43:00
4211,1003230,92,Follow-up Due,2025-07-20 15:59:00,2025-07-22 12:59:00
4212,1003231,1,SLA At Risk,2025-09-24 14:38:00,2025-09-26 01:38:00
4213,1003231,1,Follow-up Due,2025-09-24 17:38:00,
4214,1003232,8,Escalation,2025-11-14 05:45:00,2025-11-15 12:45:00
4215,1003233,1,Closure,2025-11-01 13:53:00,2025-11-02 01:53:00
4216,1003234,124,Assignment,2025-02-16 09:55:00,2025-02-17 11:55:00
4217,1003235,76,Follow-up Due,2026-02-06 13:05:00,2026-02-08 11:05:00
4218,1003235,76,Closure,2026-02-05 07:05:00,2026-02-05 17:05:00
4219,1003236,75,Escalation,2025-07-27 03:17:00,2025-07-27 17:17:00
4220,1003236,75,Follow-up Due,2025-07-26 09:17:00,2025-07-28 00:17:00
4221,1003237,159,Escalation,2025-07-15 07:29:00,2025-07-16 16:29:00
4222,1003237,159,Assignment,2025-07-16 00:29:00,2025-07-17 01:29:00
4223,1003238,72,Assignment,2026-01-11 14:38:00,2026-01-13 05:38:00
4224,1003239,34,Escalation,2024-10-09 01:35:00,2024-10-10 08:35:00
4225,1003240,159,Closure,2025-06-14 09:49:00,2025-06-16 04:49:00
4226,1003241,3,SLA At Risk,2025-08-26 02:59:00,2025-08-27 06:59:00
4227,1003242,97,Follow-up Due,2025-04-02 15:10:00,2025-04-04 05:10:00
4228,1003243,124,Assignment,2024-09-14 16:28:00,2024-09-15 11:28:00
4229,1003244,18,Escalation,2025-02-27 19:32:00,2025-03-01 00:32:00
4230,1003245,17,SLA At Risk,2024-11-25 20:23:00,
4231,1003245,17,Escalation,2024-11-26 04:23:00,2024-11-26 15:23:00
4232,1003246,134,Closure,2024-09-24 19:45:00,2024-09-26 13:45:00
4233,1003247,142,Escalation,2025-11-29 01:34:00,
4234,1003248,27,Escalation,2024-11-21 17:47:00,
4235,1003249,184,Follow-up Due,2024-09-14 06:13:00,2024-09-16 06:13:00
4236,1003250,196,Escalation,2025-08-09 16:19:00,2025-08-10 10:19:00
4237,1003250,196,SLA At Risk,2025-08-12 05:19:00,2025-08-13 12:19:00
4238,1003251,25,Escalation,2024-12-07 11:54:00,
4239,1003251,25,Closure,2024-12-05 19:54:00,2024-12-07 11:54:00
4240,1003252,124,Escalation,2025-04-11 10:28:00,2025-04-13 02:28:00
4241,1003253,13,Closure,2026-05-03 11:21:00,2026-05-03 12:21:00
4242,1003254,9,Escalation,2025-08-23 09:52:00,2025-08-25 03:52:00
4243,1003254,9,Follow-up Due,2025-08-22 13:52:00,
4244,1003255,84,Closure,2024-10-31 19:21:00,2024-11-01 03:21:00
4245,1003255,84,Escalation,2024-10-31 16:21:00,2024-11-02 01:21:00
4246,1003256,104,SLA At Risk,2025-04-28 00:51:00,2025-04-28 10:51:00
4247,1003257,87,SLA At Risk,2026-02-12 09:34:00,
4248,1003258,63,Follow-up Due,2024-12-12 17:44:00,2024-12-13 13:44:00
4249,1003259,219,Escalation,2025-12-25 12:41:00,2025-12-26 12:41:00
4250,1003260,207,Escalation,2026-06-27 21:28:00,2026-06-28 06:28:00
4251,1003261,25,Closure,2025-12-10 00:43:00,2025-12-11 13:43:00
4252,1003262,61,Closure,2025-07-24 06:17:00,2025-07-24 08:17:00
4253,1003263,32,Assignment,2026-04-05 05:34:00,2026-04-06 11:34:00
4254,1003263,32,SLA At Risk,2026-04-06 00:34:00,2026-04-06 16:34:00
4255,1003264,23,Follow-up Due,2025-10-16 02:17:00,2025-10-17 06:17:00
4256,1003264,23,Follow-up Due,2025-10-15 06:17:00,2025-10-15 18:17:00
4257,1003265,118,SLA At Risk,2026-06-14 00:39:00,
4258,1003265,118,SLA At Risk,2026-06-12 15:39:00,
4259,1003266,196,Assignment,2025-12-03 00:52:00,2025-12-04 12:52:00
4260,1003267,83,Escalation,2026-06-16 23:27:00,2026-06-17 12:27:00
4261,1003268,54,Follow-up Due,2025-02-27 15:18:00,2025-02-27 16:18:00
4262,1003269,219,SLA At Risk,2025-09-03 13:20:00,2025-09-03 19:20:00
4263,1003269,219,Follow-up Due,2025-09-04 05:20:00,2025-09-05 04:20:00
4264,1003270,116,Assignment,2026-05-28 17:13:00,2026-05-30 13:13:00
4265,1003270,116,Escalation,2026-05-27 10:13:00,
4266,1003271,17,Assignment,2026-06-04 16:42:00,2026-06-05 18:42:00
4267,1003272,11,SLA At Risk,2026-02-22 21:52:00,
4268,1003272,11,SLA At Risk,2026-02-20 17:52:00,
4269,1003273,71,Closure,2025-04-02 05:57:00,
4270,1003273,71,SLA At Risk,2025-04-04 06:57:00,2025-04-04 19:57:00
4271,1003274,178,Follow-up Due,2026-05-22 17:47:00,2026-05-24 09:47:00
4272,1003274,178,Follow-up Due,2026-05-23 22:47:00,
4273,1003275,14,Assignment,2025-08-10 15:51:00,2025-08-10 16:51:00
4274,1003276,151,Assignment,2024-09-01 19:07:00,2024-09-02 08:07:00
4275,1003277,13,Follow-up Due,2025-04-16 18:49:00,
4276,1003278,37,Assignment,2024-10-31 12:34:00,2024-11-01 17:34:00
4277,1003279,187,SLA At Risk,2024-11-29 23:25:00,2024-11-30 13:25:00
4278,1003280,105,Follow-up Due,2024-11-18 01:42:00,2024-11-18 15:42:00
4279,1003280,105,Follow-up Due,2024-11-16 15:42:00,2024-11-17 11:42:00
4280,1003281,40,SLA At Risk,2026-05-13 01:31:00,2026-05-13 17:31:00
4281,1003282,84,Closure,2024-11-21 18:58:00,2024-11-22 01:58:00
4282,1003283,197,SLA At Risk,2025-10-20 09:31:00,2025-10-21 19:31:00
4283,1003284,136,Closure,2025-04-16 06:24:00,
4284,1003284,136,Closure,2025-04-16 11:24:00,2025-04-17 14:24:00
4285,1003285,38,Closure,2025-10-21 09:33:00,
4286,1003286,41,Closure,2026-02-03 16:23:00,2026-02-04 01:23:00
4287,1003286,41,Follow-up Due,2026-02-02 04:23:00,2026-02-02 23:23:00
4288,1003287,123,Closure,2025-06-16 02:32:00,2025-06-16 05:32:00
4289,1003288,174,Closure,2026-01-07 01:08:00,2026-01-07 09:08:00
4290,1003289,90,SLA At Risk,2025-04-07 08:11:00,2025-04-08 14:11:00
4291,1003290,245,SLA At Risk,2026-06-24 11:36:00,2026-06-24 16:36:00
