audit_log_id,entity_type,entity_id,field_name,old_value,new_value,changed_by_user_id,changed_at
3926,support_request,1000840,current_status,,New,75,2024-11-01 12:05:00
3927,support_request,1000840,current_status,New,Triaged,75,2024-11-01 15:05:00
3928,support_request,1000840,current_status,Triaged,Assigned,75,2024-11-01 16:05:00
3929,support_request,1000840,current_status,Assigned,In Progress,75,2024-11-01 18:05:00
3930,support_request,1000841,current_status,,New,272,2025-11-09 11:34:00
3931,support_request,1000841,current_status,New,Triaged,272,2025-11-10 00:34:00
3932,support_request,1000841,current_status,Triaged,Assigned,272,2025-11-09 19:34:00
3933,support_request,1000841,current_status,Assigned,In Progress,272,2025-11-11 14:34:00
3934,support_request,1000841,current_status,In Progress,Pending Parent,272,2025-11-11 19:34:00
3935,support_request,1000842,current_status,,New,83,2025-10-03 13:17:00
3936,support_request,1000842,current_status,New,Triaged,83,2025-10-04 03:17:00
3937,support_request,1000842,current_status,Triaged,Assigned,83,2025-10-05 01:17:00
3938,support_request,1000842,current_status,Assigned,In Progress,83,2025-10-05 16:17:00
3939,support_request,1000842,current_status,In Progress,Escalated,83,2025-10-06 13:17:00
3940,support_request,1000843,current_status,,New,114,2026-02-12 08:41:00
3941,support_request,1000843,current_status,New,Triaged,114,2026-02-13 02:41:00
3942,support_request,1000843,current_status,Triaged,Assigned,114,2026-02-13 14:41:00
3943,support_request,1000844,current_status,,New,24,2025-11-29 11:21:00
3944,support_request,1000844,current_status,New,Triaged,24,2025-11-30 05:21:00
3945,support_request,1000844,current_status,Triaged,Assigned,24,2025-11-30 07:21:00
3946,support_request,1000844,current_status,Assigned,In Progress,24,2025-11-30 05:21:00
3947,support_request,1000845,current_status,,New,59,2024-09-16 14:28:00
3948,support_request,1000845,current_status,New,Triaged,59,2024-09-16 19:28:00
3949,support_request,1000845,current_status,Triaged,Assigned,59,2024-09-17 02:28:00
3950,support_request,1000845,current_status,Assigned,In Progress,59,2024-09-18 14:28:00
3951,support_request,1000845,current_status,In Progress,Escalated,59,2024-09-17 14:28:00
3952,support_request,1000846,current_status,,New,214,2025-01-26 09:25:00
3953,support_request,1000846,current_status,New,Triaged,214,2025-01-26 18:25:00
3954,support_request,1000846,current_status,Triaged,Assigned,214,2025-01-27 11:25:00
3955,support_request,1000846,current_status,Assigned,In Progress,214,2025-01-27 09:25:00
3956,support_request,1000846,current_status,In Progress,Resolved,214,2025-01-27 17:25:00
3957,support_request,1000846,current_status,Resolved,Closed,214,2025-01-29 17:25:00
3958,support_request,1000847,current_status,,New,181,2025-05-08 14:35:00
3959,support_request,1000847,current_status,New,Triaged,181,2025-05-08 18:35:00
3960,support_request,1000847,current_status,Triaged,Assigned,181,2025-05-08 18:35:00
3961,support_request,1000847,current_status,Assigned,In Progress,181,2025-05-09 11:35:00
3962,support_request,1000848,current_status,,New,22,2025-03-10 09:03:00
3963,support_request,1000848,current_status,New,Triaged,22,2025-03-10 13:03:00
3964,support_request,1000848,current_status,Triaged,Assigned,22,2025-03-11 19:03:00
3965,support_request,1000848,current_status,Assigned,In Progress,22,2025-03-12 00:03:00
3966,support_request,1000848,current_status,In Progress,Resolved,22,2025-03-11 21:03:00
3967,support_request,1000849,current_status,,New,87,2026-06-03 12:54:00
3968,support_request,1000849,current_status,New,Triaged,87,2026-06-04 00:54:00
3969,support_request,1000849,current_status,Triaged,Assigned,87,2026-06-05 00:54:00
3970,support_request,1000849,current_status,Assigned,In Progress,87,2026-06-04 15:54:00
3971,support_request,1000849,current_status,In Progress,Resolved,87,2026-06-06 04:54:00
3972,support_request,1000849,current_status,Resolved,Closed,87,2026-06-06 05:54:00
3973,support_request,1000850,current_status,,New,167,2025-12-25 11:37:00
3974,support_request,1000850,current_status,New,Triaged,167,2025-12-25 21:37:00
3975,support_request,1000850,current_status,Triaged,Assigned,167,2025-12-26 01:37:00
3976,support_request,1000850,current_status,Assigned,In Progress,167,2025-12-26 23:37:00
3977,support_request,1000850,current_status,In Progress,Escalated,167,2025-12-27 03:37:00
3978,support_request,1000851,current_status,,New,105,2026-01-31 14:25:00
3979,support_request,1000851,current_status,New,Triaged,105,2026-01-31 19:25:00
3980,support_request,1000851,current_status,Triaged,Assigned,105,2026-02-01 04:25:00
3981,support_request,1000851,current_status,Assigned,In Progress,105,2026-02-01 08:25:00
3982,support_request,1000851,current_status,In Progress,Pending Student,105,2026-02-01 18:25:00
3983,support_request,1000852,current_status,,New,73,2025-07-26 14:33:00
3984,support_request,1000852,current_status,New,Triaged,73,2025-07-26 17:33:00
3985,support_request,1000852,current_status,Triaged,Assigned,73,2025-07-27 20:33:00
3986,support_request,1000852,current_status,Assigned,In Progress,73,2025-07-27 02:33:00
3987,support_request,1000852,current_status,In Progress,Resolved,73,2025-07-28 02:33:00
3988,support_request,1000852,current_status,Resolved,Closed,73,2025-07-27 20:33:00
3989,support_request,1000853,current_status,,New,57,2024-09-30 10:25:00
3990,support_request,1000853,current_status,New,Triaged,57,2024-10-01 00:25:00
3991,support_request,1000853,current_status,Triaged,Assigned,57,2024-09-30 14:25:00
3992,support_request,1000853,current_status,Assigned,In Progress,57,2024-10-02 01:25:00
3993,support_request,1000853,current_status,In Progress,Pending Student,57,2024-10-01 06:25:00
3994,support_request,1000854,current_status,,New,122,2025-10-19 12:56:00
3995,support_request,1000854,current_status,New,Triaged,122,2025-10-20 01:56:00
3996,support_request,1000854,current_status,Triaged,Assigned,122,2025-10-20 14:56:00
3997,support_request,1000855,current_status,,New,215,2025-05-16 12:16:00
3998,support_request,1000855,current_status,New,Triaged,215,2025-05-17 00:16:00
3999,support_request,1000855,current_status,Triaged,Assigned,215,2025-05-17 18:16:00
4000,support_request,1000855,current_status,Assigned,In Progress,215,2025-05-17 09:16:00
4001,support_request,1000855,current_status,In Progress,Resolved,215,2025-05-18 00:16:00
4002,support_request,1000856,current_status,,New,104,2026-03-11 12:09:00
4003,support_request,1000856,current_status,New,Triaged,104,2026-03-12 05:09:00
4004,support_request,1000856,current_status,Triaged,Assigned,104,2026-03-13 00:09:00
4005,support_request,1000856,current_status,Assigned,In Progress,104,2026-03-13 12:09:00
4006,support_request,1000857,current_status,,New,8,2025-04-14 11:54:00
4007,support_request,1000857,current_status,New,Triaged,8,2025-04-15 05:54:00
4008,support_request,1000857,current_status,Triaged,Assigned,8,2025-04-15 03:54:00
4009,support_request,1000857,current_status,Assigned,In Progress,8,2025-04-16 05:54:00
4010,support_request,1000857,current_status,In Progress,Resolved,8,2025-04-14 23:54:00
4011,support_request,1000857,current_status,Resolved,Closed,8,2025-04-17 04:54:00
4012,support_request,1000858,current_status,,New,135,2026-01-12 13:18:00
4013,support_request,1000858,current_status,New,Triaged,135,2026-01-13 00:18:00
4014,support_request,1000858,current_status,Triaged,Assigned,135,2026-01-13 21:18:00
4015,support_request,1000859,current_status,,New,15,2025-03-15 16:46:00
4016,support_request,1000859,current_status,New,Triaged,15,2025-03-16 06:46:00
4017,support_request,1000859,current_status,Triaged,Assigned,15,2025-03-17 04:46:00
4018,support_request,1000859,current_status,Assigned,In Progress,15,2025-03-17 10:46:00
4019,support_request,1000860,current_status,,New,58,2024-11-03 12:15:00
4020,support_request,1000860,current_status,New,Triaged,58,2024-11-03 22:15:00
4021,support_request,1000860,current_status,Triaged,Assigned,58,2024-11-03 18:15:00
4022,support_request,1000861,current_status,,New,249,2026-05-25 13:06:00
4023,support_request,1000861,current_status,New,Triaged,249,2026-05-26 00:06:00
4024,support_request,1000861,current_status,Triaged,Assigned,249,2026-05-25 17:06:00
4025,support_request,1000861,current_status,Assigned,In Progress,249,2026-05-27 13:06:00
4026,support_request,1000862,current_status,,New,197,2025-12-20 11:34:00
4027,support_request,1000862,current_status,New,Triaged,197,2025-12-20 19:34:00
4028,support_request,1000862,current_status,Triaged,Assigned,197,2025-12-21 09:34:00
4029,support_request,1000862,current_status,Assigned,In Progress,197,2025-12-20 20:34:00
4030,support_request,1000863,current_status,,New,57,2025-01-04 10:13:00
4031,support_request,1000863,current_status,New,Triaged,57,2025-01-04 15:13:00
4032,support_request,1000863,current_status,Triaged,Assigned,57,2025-01-05 16:13:00
4033,support_request,1000863,current_status,Assigned,In Progress,57,2025-01-05 04:13:00
4034,support_request,1000863,current_status,In Progress,Pending Parent,57,2025-01-07 10:13:00
4035,support_request,1000864,current_status,,New,16,2025-06-25 13:40:00
4036,support_request,1000864,current_status,New,Triaged,16,2025-06-26 04:40:00
4037,support_request,1000864,current_status,Triaged,Assigned,16,2025-06-25 23:40:00
4038,support_request,1000864,current_status,Assigned,In Progress,16,2025-06-26 16:40:00
4039,support_request,1000865,current_status,,New,17,2026-02-09 08:24:00
4040,support_request,1000865,current_status,New,Triaged,17,2026-02-09 13:24:00
4041,support_request,1000865,current_status,Triaged,Assigned,17,2026-02-10 06:24:00
4042,support_request,1000865,current_status,Assigned,In Progress,17,2026-02-09 20:24:00
4043,support_request,1000866,current_status,,New,219,2025-07-05 15:00:00
4044,support_request,1000866,current_status,New,Triaged,219,2025-07-06 06:00:00
4045,support_request,1000866,current_status,Triaged,Assigned,219,2025-07-05 21:00:00
4046,support_request,1000866,current_status,Assigned,In Progress,219,2025-07-07 06:00:00
4047,support_request,1000866,current_status,In Progress,Resolved,219,2025-07-06 11:00:00
4048,support_request,1000866,current_status,Resolved,Closed,219,2025-07-07 07:00:00
4049,support_request,1000867,current_status,,New,107,2025-12-08 12:58:00
4050,support_request,1000867,current_status,New,Triaged,107,2025-12-08 15:58:00
4051,support_request,1000867,current_status,Triaged,Assigned,107,2025-12-09 16:58:00
4052,support_request,1000867,current_status,Assigned,In Progress,107,2025-12-09 00:58:00
4053,support_request,1000867,current_status,In Progress,Pending Student,107,2025-12-11 04:58:00
4054,support_request,1000868,current_status,,New,123,2025-12-28 13:25:00
4055,support_request,1000868,current_status,New,Triaged,123,2025-12-28 22:25:00
4056,support_request,1000868,current_status,Triaged,Assigned,123,2025-12-29 05:25:00
4057,support_request,1000868,current_status,Assigned,In Progress,123,2025-12-30 07:25:00
4058,support_request,1000868,current_status,In Progress,Resolved,123,2025-12-30 05:25:00
4059,support_request,1000868,current_status,Resolved,Closed,123,2025-12-29 04:25:00
4060,support_request,1000869,current_status,,New,61,2025-09-28 11:40:00
4061,support_request,1000869,current_status,New,Triaged,61,2025-09-28 16:40:00
4062,support_request,1000869,current_status,Triaged,Assigned,61,2025-09-29 11:40:00
4063,support_request,1000869,current_status,Assigned,In Progress,61,2025-09-28 20:40:00
4064,support_request,1000869,current_status,In Progress,Resolved,61,2025-09-29 19:40:00
4065,support_request,1000870,current_status,,New,63,2025-02-20 10:57:00
4066,support_request,1000870,current_status,New,Triaged,63,2025-02-20 12:57:00
4067,support_request,1000870,current_status,Triaged,Assigned,63,2025-02-21 22:57:00
4068,support_request,1000870,current_status,Assigned,In Progress,63,2025-02-21 07:57:00
4069,support_request,1000870,current_status,In Progress,Resolved,63,2025-02-21 22:57:00
4070,support_request,1000871,current_status,,New,84,2025-08-16 13:22:00
4071,support_request,1000871,current_status,New,Triaged,84,2025-08-17 05:22:00
4072,support_request,1000871,current_status,Triaged,Assigned,84,2025-08-17 03:22:00
4073,support_request,1000871,current_status,Assigned,In Progress,84,2025-08-16 22:22:00
4074,support_request,1000871,current_status,In Progress,Resolved,84,2025-08-17 17:22:00
4075,support_request,1000872,current_status,,New,156,2025-02-19 12:54:00
4076,support_request,1000872,current_status,New,Triaged,156,2025-02-20 01:54:00
4077,support_request,1000872,current_status,Triaged,Assigned,156,2025-02-20 00:54:00
4078,support_request,1000872,current_status,Assigned,In Progress,156,2025-02-21 09:54:00
4079,support_request,1000873,current_status,,New,127,2026-04-26 13:14:00
4080,support_request,1000873,current_status,New,Triaged,127,2026-04-27 05:14:00
4081,support_request,1000873,current_status,Triaged,Assigned,127,2026-04-27 19:14:00
4082,support_request,1000873,current_status,Assigned,In Progress,127,2026-04-28 01:14:00
4083,support_request,1000873,current_status,In Progress,Resolved,127,2026-04-27 01:14:00
4084,support_request,1000874,current_status,,New,19,2025-06-09 11:05:00
4085,support_request,1000874,current_status,New,Triaged,19,2025-06-10 04:05:00
4086,support_request,1000874,current_status,Triaged,Assigned,19,2025-06-09 23:05:00
4087,support_request,1000874,current_status,Assigned,In Progress,19,2025-06-11 08:05:00
4088,support_request,1000874,current_status,In Progress,Resolved,19,2025-06-11 03:05:00
4089,support_request,1000875,current_status,,New,61,2024-10-01 14:33:00
4090,support_request,1000875,current_status,New,Triaged,61,2024-10-01 21:33:00
4091,support_request,1000875,current_status,Triaged,Assigned,61,2024-10-02 02:33:00
4092,support_request,1000875,current_status,Assigned,In Progress,61,2024-10-03 17:33:00
4093,support_request,1000875,current_status,In Progress,Resolved,61,2024-10-02 06:33:00
4094,support_request,1000876,current_status,,New,179,2024-11-30 14:17:00
4095,support_request,1000876,current_status,New,Triaged,179,2024-11-30 18:17:00
4096,support_request,1000876,current_status,Triaged,Assigned,179,2024-12-01 14:17:00
4097,support_request,1000876,current_status,Assigned,In Progress,179,2024-12-02 11:17:00
4098,support_request,1000877,current_status,,New,69,2025-12-14 12:07:00
