assignment_id,request_id,assigned_user_id,assigned_at,unassigned_at,assignment_reason
4102,1004102,37,2026-01-16 15:07:00,,category match
4103,1004103,111,2025-10-04 02:52:00,,manual reassignment
4104,1004104,214,2024-11-12 12:12:00,,capacity based
4105,1004105,174,2025-03-05 22:07:00,,category match
4106,1004106,268,2026-05-13 14:00:00,,capacity based
4107,1004107,65,2025-09-30 09:01:00,,manual reassignment
4108,1004108,138,2025-01-23 14:39:00,2025-02-15 17:39:00,manual reassignment
4109,1004109,216,2024-10-16 04:32:00,,capacity based
4110,1004110,159,2025-02-11 08:05:00,,manual reassignment
4111,1004111,13,2025-08-05 01:26:00,,manual reassignment
4112,1004112,45,2026-01-18 04:11:00,2026-02-03 09:11:00,school assignment
4113,1004113,13,2025-05-14 15:37:00,,school assignment
4114,1004114,137,2025-04-22 17:38:00,,category match
4115,1004115,220,2025-06-24 16:47:00,,capacity based
4116,1004116,78,2026-03-30 19:24:00,2026-04-15 19:24:00,manual reassignment
4117,1004117,46,2025-07-22 20:10:00,,category match
4118,1004118,57,2025-03-03 23:14:00,,manual reassignment
4119,1004119,72,2025-11-03 14:23:00,2025-11-29 11:23:00,category match
4120,1004120,143,2025-01-21 21:19:00,,capacity based
4121,1004121,17,2025-09-02 04:58:00,,manual reassignment
4122,1004122,54,2024-12-09 05:25:00,,category match
4123,1004123,96,2025-07-24 18:13:00,,category match
4124,1004124,129,2024-09-14 17:18:00,2024-09-17 21:18:00,school assignment
4125,1004125,162,2025-01-07 19:25:00,,school assignment
4126,1004126,103,2025-03-17 21:31:00,,manual reassignment
4127,1004127,12,2025-02-13 00:48:00,,manual reassignment
4128,1004128,98,2025-03-14 20:17:00,,manual reassignment
4129,1004129,174,2025-02-07 01:21:00,,school assignment
4130,1004130,86,2025-09-07 11:58:00,,capacity based
4131,1004131,237,2026-03-20 17:58:00,2026-04-01 21:58:00,category match
4132,1004132,38,2025-03-25 05:51:00,,manual reassignment
4133,1004133,68,2025-08-17 09:12:00,,capacity based
4134,1004134,176,2025-01-04 13:40:00,,manual reassignment
4135,1004135,215,2025-01-22 10:41:00,,capacity based
4136,1004136,44,2025-02-09 16:23:00,,school assignment
4137,1004137,33,2026-04-27 20:02:00,,school assignment
4138,1004138,36,2024-11-01 13:38:00,,capacity based
4139,1004139,212,2024-11-22 18:37:00,,manual reassignment
4140,1004140,260,2025-12-07 11:57:00,,category match
4141,1004141,69,2025-11-14 13:35:00,,manual reassignment
4142,1004142,213,2026-04-22 01:11:00,,capacity based
4143,1004143,37,2025-07-30 05:52:00,,category match
4144,1004144,203,2025-02-10 13:25:00,,school assignment
4145,1004145,86,2025-08-07 14:11:00,2025-08-13 00:11:00,school assignment
4146,1004146,170,2025-04-26 09:06:00,,school assignment
4147,1004147,93,2026-01-17 11:43:00,,manual reassignment
4148,1004148,133,2025-02-07 01:20:00,,manual reassignment
4149,1004149,32,2026-05-13 18:42:00,,manual reassignment
4150,1004150,186,2024-10-08 18:12:00,,capacity based
4151,1004151,160,2025-09-29 03:15:00,,capacity based
4152,1004152,120,2024-09-29 00:45:00,,manual reassignment
4153,1004153,80,2026-05-24 20:12:00,,manual reassignment
4154,1004154,127,2025-04-27 23:44:00,2025-05-28 18:44:00,school assignment
4155,1004155,41,2026-04-02 04:57:00,,category match
4156,1004156,79,2025-09-19 07:34:00,,school assignment
4157,1004157,48,2026-03-06 08:59:00,,school assignment
4158,1004158,132,2026-06-07 22:12:00,2026-06-26 00:12:00,capacity based
4159,1004159,208,2024-12-01 23:02:00,,category match
4160,1004160,166,2025-10-27 16:48:00,,category match
4161,1004161,212,2025-05-13 19:45:00,2025-05-14 18:45:00,manual reassignment
4162,1004162,37,2024-08-29 07:18:00,2024-09-13 20:18:00,category match
4163,1004163,140,2025-10-20 23:52:00,,capacity based
4164,1004164,216,2025-08-26 18:05:00,,school assignment
4165,1004165,83,2025-04-01 02:18:00,,capacity based
4166,1004166,61,2025-09-05 03:10:00,,manual reassignment
4167,1004167,142,2024-11-10 05:58:00,,category match
4168,1004168,49,2026-05-11 12:31:00,2026-06-07 09:31:00,manual reassignment
4169,1004169,212,2025-07-05 20:47:00,2025-07-24 19:47:00,manual reassignment
4170,1004170,180,2026-02-12 07:09:00,,category match
4171,1004171,35,2025-12-22 04:57:00,,school assignment
4172,1004172,170,2025-08-28 23:51:00,,manual reassignment
4173,1004173,41,2026-01-20 06:11:00,,manual reassignment
4174,1004174,272,2024-10-05 20:42:00,,category match
4175,1004175,140,2024-12-14 07:50:00,2025-01-06 17:50:00,category match
4176,1004176,106,2025-05-23 15:35:00,2025-06-22 19:35:00,school assignment
4177,1004177,264,2025-01-13 18:41:00,,manual reassignment
4178,1004178,169,2025-10-01 22:49:00,,manual reassignment
4179,1004179,160,2025-11-10 19:42:00,2025-11-23 22:42:00,category match
4180,1004180,208,2026-03-01 11:44:00,2026-03-12 15:44:00,category match
4181,1004181,264,2025-12-26 21:57:00,,capacity based
4182,1004182,137,2026-02-14 03:15:00,,school assignment
4183,1004183,41,2024-12-01 17:17:00,,manual reassignment
4184,1004184,66,2024-09-28 17:12:00,,capacity based
4185,1004185,101,2026-05-18 12:19:00,2026-06-17 14:19:00,capacity based
4186,1004186,21,2024-09-18 08:04:00,,category match
4187,1004187,272,2026-05-14 02:43:00,,capacity based
4188,1004188,5,2024-12-03 08:59:00,,capacity based
4189,1004189,160,2025-02-28 11:25:00,,school assignment
4190,1004190,129,2025-10-16 11:30:00,,manual reassignment
4191,1004191,31,2024-09-06 16:53:00,,manual reassignment
4192,1004192,47,2025-06-23 20:24:00,,school assignment
4193,1004193,268,2025-01-16 09:24:00,,category match
4194,1004194,77,2025-06-16 21:01:00,,manual reassignment
4195,1004195,72,2024-12-17 17:00:00,2024-12-30 17:00:00,school assignment
4196,1004196,9,2025-07-30 03:17:00,,manual reassignment
4197,1004197,135,2024-08-21 23:23:00,,category match
4198,1004198,15,2025-12-13 17:12:00,2025-12-25 20:12:00,capacity based
4199,1004199,68,2025-10-28 17:30:00,2025-11-10 13:30:00,capacity based
4200,1004200,171,2025-06-16 00:56:00,,manual reassignment
4201,1004201,58,2025-08-02 01:56:00,2025-09-02 15:56:00,manual reassignment
4202,1004202,213,2026-04-11 01:03:00,,category match
4203,1004203,77,2024-10-28 06:58:00,2024-11-10 15:58:00,category match
4204,1004204,109,2025-06-20 19:18:00,,capacity based
4205,1004205,126,2024-09-10 16:02:00,,category match
4206,1004206,152,2025-04-18 01:00:00,2025-05-03 21:00:00,category match
4207,1004207,219,2024-12-14 03:59:00,,capacity based
4208,1004208,174,2025-10-03 00:03:00,,school assignment
4209,1004209,135,2025-01-15 06:37:00,,capacity based
4210,1004210,115,2026-02-10 12:21:00,,category match
4211,1004211,60,2026-02-28 21:26:00,,school assignment
4212,1004212,21,2025-07-26 16:28:00,,school assignment
4213,1004213,180,2024-08-18 22:18:00,,school assignment
4214,1004214,14,2025-03-26 22:24:00,,school assignment
4215,1004215,71,2026-02-11 18:56:00,,category match
4216,1004216,133,2025-11-08 18:28:00,,manual reassignment
4217,1004217,16,2025-02-20 01:31:00,,category match
4218,1004218,41,2024-12-12 17:33:00,2024-12-24 17:33:00,capacity based
4219,1004219,197,2024-12-06 10:28:00,,manual reassignment
4220,1004220,150,2025-11-08 22:20:00,,manual reassignment
4221,1004221,92,2025-04-13 19:39:00,,school assignment
4222,1004222,12,2026-06-04 13:56:00,2026-06-14 15:56:00,capacity based
4223,1004223,16,2026-05-04 22:52:00,,school assignment
4224,1004224,87,2026-03-23 14:55:00,,school assignment
4225,1004225,260,2024-11-10 11:56:00,,capacity based
4226,1004226,28,2026-05-10 18:18:00,,capacity based
4227,1004227,66,2025-07-05 08:26:00,,manual reassignment
4228,1004228,260,2025-10-07 21:00:00,,capacity based
4229,1004229,216,2025-06-03 08:59:00,,school assignment
4230,1004230,148,2024-12-18 22:24:00,,category match
4231,1004231,142,2025-11-26 12:47:00,,capacity based
4232,1004232,123,2025-11-24 16:36:00,,school assignment
4233,1004233,158,2024-09-26 07:09:00,,capacity based
4234,1004234,88,2025-01-30 22:28:00,,manual reassignment
4235,1004235,39,2024-09-05 07:24:00,,school assignment
4236,1004236,55,2025-09-08 10:47:00,,category match
4237,1004237,177,2024-08-25 16:37:00,,capacity based
4238,1004238,176,2025-10-26 20:03:00,2025-11-20 19:03:00,manual reassignment
4239,1004239,139,2025-05-13 01:00:00,2025-06-11 15:00:00,capacity based
4240,1004240,87,2025-01-07 02:31:00,,school assignment
4241,1004241,108,2026-02-27 14:31:00,2026-03-04 13:31:00,category match
4242,1004242,174,2026-07-01 21:44:00,,school assignment
4243,1004243,127,2026-04-10 09:16:00,,category match
4244,1004244,210,2024-08-23 16:32:00,,category match
4245,1004245,252,2024-12-30 07:13:00,2025-01-28 16:13:00,capacity based
4246,1004246,68,2025-11-21 17:40:00,,capacity based
4247,1004247,141,2025-05-15 19:52:00,,category match
4248,1004248,115,2026-02-11 18:22:00,,manual reassignment
4249,1004249,74,2025-10-11 08:30:00,,school assignment
4250,1004250,257,2026-03-27 03:51:00,,capacity based
4251,1004251,114,2025-03-04 21:01:00,2025-03-17 20:01:00,school assignment
4252,1004252,239,2025-06-29 15:15:00,,category match
4253,1004253,38,2025-04-14 01:09:00,,capacity based
4254,1004254,118,2025-03-05 23:41:00,,school assignment
4255,1004255,46,2026-01-19 21:06:00,2026-01-31 14:06:00,capacity based
4256,1004256,172,2025-05-04 23:04:00,,manual reassignment
4257,1004257,11,2025-10-19 16:08:00,,capacity based
4258,1004258,24,2025-09-28 17:26:00,,capacity based
4259,1004259,96,2024-10-01 16:31:00,,capacity based
4260,1004260,149,2025-11-16 00:49:00,,manual reassignment
4261,1004261,41,2026-04-10 21:53:00,,school assignment
4262,1004262,53,2025-02-11 04:40:00,,capacity based
4263,1004263,111,2025-07-15 14:39:00,,school assignment
4264,1004264,18,2025-05-18 18:10:00,,manual reassignment
4265,1004265,157,2025-07-19 10:37:00,2025-08-04 14:37:00,school assignment
4266,1004266,132,2026-03-04 17:44:00,,school assignment
4267,1004267,3,2024-11-26 21:00:00,,school assignment
4268,1004268,110,2025-05-28 02:48:00,,school assignment
4269,1004269,151,2025-01-03 00:17:00,,capacity based
4270,1004270,6,2024-08-30 01:09:00,,manual reassignment
4271,1004271,75,2026-06-03 22:25:00,,school assignment
4272,1004272,93,2025-12-31 20:43:00,,category match
4273,1004273,141,2026-04-17 21:26:00,,manual reassignment
4274,1004274,81,2025-11-12 00:42:00,,school assignment
4275,1004275,62,2024-12-05 15:52:00,2024-12-29 10:52:00,capacity based
4276,1004276,17,2025-11-04 22:51:00,,school assignment
4277,1004277,69,2025-12-01 17:50:00,2025-12-16 13:50:00,category match
4278,1004278,171,2026-04-11 19:19:00,,manual reassignment
4279,1004279,219,2024-11-12 18:23:00,2024-12-01 14:23:00,school assignment
4280,1004280,186,2025-01-06 05:41:00,,manual reassignment
4281,1004281,210,2025-10-17 22:57:00,,manual reassignment
4282,1004282,25,2025-09-05 02:42:00,2025-09-25 17:42:00,school assignment
4283,1004283,86,2025-10-13 20:12:00,,category match
4284,1004284,178,2025-07-22 19:32:00,,school assignment
4285,1004285,10,2025-07-10 23:26:00,,school assignment
4286,1004286,29,2025-02-01 03:32:00,,manual reassignment
4287,1004287,160,2026-02-08 04:54:00,2026-02-28 10:54:00,manual reassignment
4288,1004288,77,2024-09-05 00:54:00,,school assignment
4289,1004289,44,2026-02-27 17:11:00,,manual reassignment
4290,1004290,169,2026-02-02 23:25:00,,school assignment
4291,1004291,213,2025-06-13 00:31:00,,school assignment
4292,1004292,63,2025-07-08 17:46:00,2025-08-06 20:46:00,school assignment
4293,1004293,265,2025-08-02 13:34:00,,category match
4294,1004294,245,2025-09-28 12:49:00,,category match
4295,1004295,163,2024-10-25 15:33:00,,school assignment
4296,1004296,66,2025-04-29 21:10:00,,school assignment
4297,1004297,65,2025-02-27 14:41:00,,school assignment
4298,1004298,65,2024-10-16 07:58:00,,capacity based
4299,1004299,214,2026-05-18 19:06:00,,school assignment
4300,1004300,252,2025-04-04 06:02:00,,category match
4301,1004301,18,2025-04-02 07:43:00,2025-04-20 12:43:00,category match
4302,1004302,97,2025-11-01 00:42:00,,manual reassignment
4303,1004303,99,2025-05-20 14:15:00,,school assignment
4304,1004304,129,2024-08-22 21:08:00,,manual reassignment
4305,1004305,79,2025-01-20 15:42:00,,manual reassignment
4306,1004306,161,2024-12-13 19:09:00,,school assignment
4307,1004307,182,2024-10-17 21:52:00,2024-10-21 16:52:00,manual reassignment
4308,1004308,160,2024-12-05 09:58:00,,manual reassignment
4309,1004309,95,2025-06-08 11:14:00,,category match
4310,1004310,252,2025-12-30 04:42:00,,school assignment
4311,1004311,184,2025-03-10 04:07:00,,manual reassignment
4312,1004312,22,2025-06-05 20:17:00,,category match
4313,1004313,165,2025-05-02 23:55:00,,category match
4314,1004314,83,2025-04-29 06:21:00,2025-05-12 17:21:00,capacity based
4315,1004315,150,2025-01-14 00:26:00,,category match
4316,1004316,70,2025-06-01 04:58:00,,capacity based
4317,1004317,212,2025-01-05 12:11:00,,manual reassignment
4318,1004318,68,2026-03-16 22:15:00,,school assignment
4319,1004319,61,2025-11-02 14:07:00,,manual reassignment
4320,1004320,150,2026-01-30 22:02:00,,manual reassignment
4321,1004321,9,2025-08-09 16:13:00,2025-09-06 16:13:00,capacity based
4322,1004322,89,2025-03-10 19:08:00,,school assignment
4323,1004323,74,2025-10-14 16:51:00,2025-11-04 14:51:00,capacity based
4324,1004324,122,2025-11-17 20:42:00,,category match
4325,1004325,181,2024-10-21 16:38:00,,school assignment
4326,1004326,87,2025-10-17 20:13:00,,category match
4327,1004327,162,2026-02-07 17:39:00,,capacity based
4328,1004328,258,2026-01-17 13:47:00,,manual reassignment
4329,1004329,138,2024-10-19 20:28:00,,capacity based
4330,1004330,49,2025-07-06 19:07:00,,category match
4331,1004331,54,2026-06-24 15:22:00,,manual reassignment
4332,1004332,32,2026-06-07 19:54:00,,manual reassignment
4333,1004333,113,2025-11-09 10:32:00,,school assignment
4334,1004334,12,2025-06-19 09:14:00,2025-07-05 16:14:00,capacity based
4335,1004335,210,2024-08-19 09:21:00,,school assignment
4336,1004336,126,2025-01-22 22:03:00,,category match
4337,1004337,214,2026-05-07 05:04:00,2026-05-21 17:04:00,manual reassignment
4338,1004338,106,2025-09-15 18:31:00,,school assignment
4339,1004339,116,2025-09-12 00:16:00,2025-09-29 11:16:00,category match
4340,1004340,102,2025-01-26 05:04:00,,manual reassignment
4341,1004341,46,2025-07-28 21:56:00,,capacity based
4342,1004342,252,2024-09-15 12:00:00,,capacity based
4343,1004343,127,2026-01-21 13:52:00,,category match
4344,1004344,106,2026-06-17 20:56:00,,manual reassignment
4345,1004345,135,2024-12-21 17:08:00,,capacity based
4346,1004346,119,2024-10-01 03:14:00,,manual reassignment
4347,1004347,127,2024-10-15 11:23:00,,school assignment
4348,1004348,6,2024-08-19 19:28:00,,school assignment
4349,1004349,162,2025-03-08 21:49:00,2025-03-20 18:49:00,category match
4350,1004350,16,2024-12-22 04:23:00,,manual reassignment
4351,1004351,5,2024-12-27 19:52:00,,category match
4352,1004352,180,2026-02-05 17:01:00,,category match
4353,1004353,203,2025-05-03 22:53:00,,school assignment
4354,1004354,128,2025-01-05 21:44:00,,category match
4355,1004355,115,2024-08-15 16:29:00,,category match
4356,1004356,100,2024-10-03 23:05:00,,category match
4357,1004357,27,2026-04-07 00:28:00,,category match
4358,1004358,126,2025-10-30 04:36:00,2025-11-13 08:36:00,capacity based
4359,1004359,197,2025-04-07 01:26:00,2025-04-12 12:26:00,school assignment
4360,1004360,49,2026-03-04 14:48:00,2026-03-27 16:48:00,manual reassignment
4361,1004361,150,2025-01-14 14:59:00,,school assignment
4362,1004362,48,2026-06-30 02:39:00,,capacity based
4363,1004363,9,2025-07-02 23:36:00,,category match
4364,1004364,137,2026-06-06 06:00:00,,manual reassignment
4365,1004365,220,2025-11-27 02:52:00,,manual reassignment
4366,1004366,68,2025-06-19 14:12:00,,school assignment
4367,1004367,48,2026-05-15 22:51:00,,category match
4368,1004368,208,2026-03-03 21:45:00,,manual reassignment
4369,1004369,37,2026-01-02 08:06:00,,category match
4370,1004370,62,2025-12-28 09:32:00,2026-01-20 09:32:00,capacity based
4371,1004371,6,2026-06-10 09:14:00,,manual reassignment
4372,1004372,22,2025-02-05 09:33:00,2025-02-24 16:33:00,capacity based
4373,1004373,102,2026-05-17 17:24:00,,school assignment
4374,1004374,268,2026-02-15 13:51:00,,capacity based
4375,1004375,35,2026-02-10 14:23:00,,school assignment
4376,1004376,173,2026-05-20 06:09:00,2026-06-05 16:09:00,capacity based
4377,1004377,129,2026-02-08 08:13:00,,capacity based
4378,1004378,67,2024-11-19 07:46:00,,category match
4379,1004379,79,2024-10-01 16:58:00,,school assignment
4380,1004380,112,2025-12-20 21:38:00,2026-01-03 17:38:00,manual reassignment
4381,1004381,43,2025-07-29 13:23:00,,category match
4382,1004382,264,2025-11-25 10:34:00,,manual reassignment
4383,1004383,171,2024-11-30 09:07:00,,school assignment
4384,1004384,176,2026-04-27 13:23:00,,category match
4385,1004385,17,2024-10-06 22:40:00,,manual reassignment
4386,1004386,116,2024-10-03 18:10:00,,category match
4387,1004387,55,2025-05-18 19:50:00,,category match
4388,1004388,92,2025-02-08 19:08:00,2025-03-07 16:08:00,school assignment
4389,1004389,61,2025-02-15 15:16:00,,manual reassignment
4390,1004390,168,2024-12-02 16:30:00,,manual reassignment
4391,1004391,114,2025-06-25 18:04:00,,school assignment
4392,1004392,31,2024-11-01 20:44:00,,school assignment
4393,1004393,46,2026-03-11 22:53:00,,manual reassignment
4394,1004394,161,2026-06-24 17:19:00,,school assignment
4395,1004395,81,2026-06-01 18:30:00,,school assignment
4396,1004396,132,2024-12-18 14:09:00,,school assignment
4397,1004397,210,2025-05-05 21:32:00,,category match
4398,1004398,16,2025-05-18 16:29:00,,school assignment
4399,1004399,42,2024-08-15 20:50:00,2024-09-16 15:50:00,category match
4400,1004400,81,2025-04-29 10:48:00,,school assignment
4401,1004401,167,2025-02-16 04:36:00,2025-03-20 17:36:00,category match
