escalation_id,request_id,from_user_id,to_department_id,escalation_reason,escalated_at,resolved_at
2612,1021775,141,8,Multi-department coordination,2026-01-22 16:21:00,2026-01-28 16:21:00
2613,1021776,50,4,Policy review,2025-06-18 08:56:00,2025-06-20 08:56:00
2614,1021782,135,5,SLA risk,2025-09-09 08:12:00,
2615,1021783,83,5,Policy review,2024-09-11 15:52:00,2024-09-17 15:52:00
2616,1021788,44,1,Policy review,2025-01-09 13:51:00,2025-01-13 13:51:00
2617,1021845,109,7,Capacity support,2025-02-07 12:03:00,2025-02-09 12:03:00
2618,1021847,171,3,Multi-department coordination,2026-06-14 14:28:00,2026-06-21 14:28:00
2619,1021848,208,6,Capacity support,2025-08-04 14:34:00,2025-08-09 14:34:00
2620,1021856,179,2,Policy review,2025-05-26 11:08:00,2025-06-02 11:08:00
2621,1021857,94,5,SLA risk,2025-08-09 15:39:00,2025-08-11 15:39:00
2622,1021861,23,2,SLA risk,2025-11-18 10:06:00,2025-11-23 10:06:00
2623,1021864,91,3,Policy review,2025-02-07 12:42:00,
2624,1021865,21,4,SLA risk,2025-02-28 14:11:00,2025-03-02 14:11:00
2625,1021872,142,8,Multi-department coordination,2026-01-01 14:08:00,2026-01-06 14:08:00
2626,1021883,62,5,Policy review,2025-07-26 16:05:00,2025-07-28 16:05:00
2627,1021902,61,1,SLA risk,2026-04-21 08:36:00,
2628,1021937,177,1,Multi-department coordination,2025-04-25 15:39:00,2025-04-29 15:39:00
2629,1021950,215,1,Policy review,2025-04-19 08:10:00,
2630,1021958,260,4,Multi-department coordination,2026-06-22 11:01:00,2026-06-25 11:01:00
2631,1021974,129,5,SLA risk,2026-04-06 15:38:00,2026-04-10 15:38:00
2632,1022009,147,2,Multi-department coordination,2024-12-26 11:52:00,2025-01-01 11:52:00
2633,1022010,237,6,Policy review,2026-05-16 15:34:00,2026-05-23 15:34:00
2634,1022017,221,7,Policy review,2025-05-08 08:04:00,2025-05-10 08:04:00
2635,1022022,90,8,Policy review,2025-07-21 12:47:00,
2636,1022037,128,6,Policy review,2024-10-28 11:20:00,
2637,1022043,128,2,Capacity support,2025-10-22 15:55:00,
2638,1022065,127,2,Policy review,2025-06-08 16:31:00,2025-06-11 16:31:00
2639,1022074,226,3,Policy review,2025-04-23 08:06:00,2025-04-27 08:06:00
2640,1022075,101,4,Multi-department coordination,2025-01-23 09:30:00,2025-01-25 09:30:00
2641,1022077,4,3,Policy review,2025-02-18 16:48:00,2025-02-23 16:48:00
2642,1022090,186,2,Capacity support,2025-12-26 12:02:00,2025-12-30 12:02:00
2643,1022097,82,7,SLA risk,2025-05-24 12:07:00,2025-05-29 12:07:00
2644,1022109,122,3,Policy review,2026-02-06 12:43:00,2026-02-12 12:43:00
2645,1022110,99,3,SLA risk,2026-01-24 12:36:00,2026-01-27 12:36:00
2646,1022125,11,6,Multi-department coordination,2025-01-05 13:05:00,
2647,1022129,84,2,Policy review,2025-02-01 08:56:00,
2648,1022141,144,1,Multi-department coordination,2024-12-26 14:03:00,
2649,1022142,104,7,Policy review,2025-09-26 09:26:00,2025-09-28 09:26:00
2650,1022149,181,7,Policy review,2025-05-17 09:58:00,2025-05-21 09:58:00
2651,1022151,131,4,SLA risk,2025-09-26 11:21:00,2025-10-03 11:21:00
2652,1022158,157,5,Capacity support,2025-11-17 08:44:00,
2653,1022159,21,4,Capacity support,2024-09-16 13:46:00,2024-09-18 13:46:00
2654,1022168,92,3,Multi-department coordination,2025-05-27 11:07:00,
2655,1022170,186,3,Multi-department coordination,2025-06-30 13:42:00,2025-07-01 13:42:00
2656,1022174,208,3,Capacity support,2025-02-01 16:38:00,2025-02-02 16:38:00
2657,1022198,219,7,Policy review,2025-10-04 11:58:00,
2658,1022199,177,2,SLA risk,2025-12-03 08:44:00,2025-12-10 08:44:00
2659,1022201,36,6,Policy review,2026-06-22 08:40:00,
2660,1022205,227,7,Multi-department coordination,2025-07-16 16:32:00,
2661,1022213,102,3,Policy review,2026-04-01 10:06:00,2026-04-02 10:06:00
2662,1022233,27,1,Capacity support,2025-10-09 13:59:00,
2663,1022263,268,1,Policy review,2026-03-19 14:25:00,2026-03-22 14:25:00
2664,1022266,39,3,Capacity support,2025-09-22 16:47:00,2025-09-28 16:47:00
2665,1022270,162,2,Multi-department coordination,2025-04-13 15:59:00,2025-04-16 15:59:00
2666,1022272,177,4,SLA risk,2026-06-11 09:29:00,
2667,1022275,119,1,SLA risk,2026-04-04 10:44:00,2026-04-12 10:44:00
2668,1022277,161,5,Multi-department coordination,2026-06-29 14:12:00,
2669,1022281,107,4,Multi-department coordination,2026-02-11 11:43:00,
2670,1022295,155,1,Capacity support,2024-10-04 16:24:00,2024-10-05 16:24:00
2671,1022301,17,5,Policy review,2026-01-21 14:01:00,2026-01-29 14:01:00
2672,1022306,249,7,Policy review,2024-09-06 15:55:00,2024-09-08 15:55:00
2673,1022313,29,2,Multi-department coordination,2025-06-27 12:35:00,2025-07-01 12:35:00
2674,1022314,189,8,SLA risk,2026-01-25 12:14:00,2026-01-28 12:14:00
2675,1022325,167,1,SLA risk,2025-07-21 15:28:00,2025-07-27 15:28:00
2676,1022327,88,5,SLA risk,2025-07-20 09:02:00,
2677,1022331,40,4,Policy review,2025-10-11 13:23:00,
2678,1022340,104,2,Policy review,2025-08-07 12:54:00,2025-08-14 12:54:00
2679,1022362,124,1,SLA risk,2025-04-21 08:09:00,2025-04-29 08:09:00
2680,1022375,132,7,Policy review,2025-08-01 09:47:00,
2681,1022377,140,5,Multi-department coordination,2025-06-24 14:34:00,
2682,1022400,70,4,SLA risk,2025-06-04 11:43:00,2025-06-09 11:43:00
2683,1022410,156,8,SLA risk,2024-12-22 09:03:00,2024-12-25 09:03:00
2684,1022447,134,5,Multi-department coordination,2025-05-27 12:17:00,
2685,1022472,139,4,SLA risk,2025-01-10 09:14:00,2025-01-15 09:14:00
2686,1022473,127,3,Policy review,2025-05-28 10:33:00,
2687,1022476,96,5,Policy review,2025-08-03 10:03:00,2025-08-04 10:03:00
2688,1022485,31,7,Multi-department coordination,2025-10-17 11:54:00,2025-10-18 11:54:00
2689,1022490,16,3,SLA risk,2026-05-18 14:14:00,
2690,1022494,161,5,Capacity support,2025-03-20 13:12:00,
2691,1022498,182,3,Multi-department coordination,2025-05-23 10:17:00,2025-05-24 10:17:00
2692,1022504,70,8,Multi-department coordination,2025-03-02 11:22:00,2025-03-10 11:22:00
2693,1022521,111,6,SLA risk,2025-08-07 13:18:00,
2694,1022553,61,8,Multi-department coordination,2026-04-04 08:46:00,2026-04-08 08:46:00
2695,1022556,174,4,SLA risk,2025-06-17 10:30:00,2025-06-22 10:30:00
2696,1022561,166,6,SLA risk,2025-09-06 12:27:00,2025-09-10 12:27:00
2697,1022570,213,8,Policy review,2024-11-03 14:49:00,2024-11-06 14:49:00
2698,1022578,64,1,Policy review,2025-08-11 16:33:00,2025-08-19 16:33:00
2699,1022592,145,3,Multi-department coordination,2025-05-28 14:32:00,
2700,1022593,38,1,Policy review,2025-01-28 09:04:00,2025-01-29 09:04:00
2701,1022596,113,6,Capacity support,2025-07-19 11:54:00,
2702,1022615,122,1,Multi-department coordination,2026-01-01 09:19:00,2026-01-09 09:19:00
2703,1022618,70,1,Capacity support,2024-09-07 09:30:00,2024-09-13 09:30:00
2704,1022627,156,5,SLA risk,2026-02-01 09:10:00,2026-02-05 09:10:00
2705,1022635,1,3,SLA risk,2026-07-02 14:34:00,2026-07-09 14:34:00
2706,1022636,88,6,Multi-department coordination,2024-12-03 16:09:00,
2707,1022639,68,5,Multi-department coordination,2024-10-16 16:16:00,2024-10-24 16:16:00
2708,1022644,38,8,SLA risk,2025-05-31 15:50:00,2025-06-01 15:50:00
2709,1022645,49,6,Policy review,2025-11-16 09:50:00,
2710,1022653,135,4,Capacity support,2025-02-20 14:51:00,
2711,1022660,26,4,Capacity support,2026-02-18 16:15:00,2026-02-21 16:15:00
2712,1022672,163,8,SLA risk,2025-10-06 15:59:00,
2713,1022679,144,7,Capacity support,2025-04-23 15:14:00,2025-04-26 15:14:00
2714,1022683,149,8,Capacity support,2026-01-06 08:18:00,2026-01-07 08:18:00
2715,1022685,71,3,Policy review,2024-09-25 15:09:00,2024-10-03 15:09:00
2716,1022707,73,1,Policy review,2026-04-21 16:41:00,
2717,1022716,47,6,Policy review,2025-01-03 11:42:00,
2718,1022717,69,5,Multi-department coordination,2026-04-29 10:06:00,2026-05-05 10:06:00
2719,1022722,109,7,Capacity support,2025-06-17 14:42:00,
2720,1022736,129,7,SLA risk,2025-02-09 14:55:00,2025-02-13 14:55:00
2721,1022741,121,7,Capacity support,2026-01-24 09:06:00,2026-01-31 09:06:00
2722,1022759,249,5,Multi-department coordination,2025-09-04 11:36:00,
2723,1022763,123,1,Capacity support,2024-10-23 12:57:00,2024-10-28 12:57:00
2724,1022769,145,4,Capacity support,2026-04-11 08:44:00,2026-04-16 08:44:00
2725,1022779,125,1,Multi-department coordination,2024-11-18 13:27:00,
2726,1022782,59,6,Policy review,2025-02-17 10:51:00,
2727,1022789,64,8,Policy review,2025-09-06 09:10:00,2025-09-12 09:10:00
2728,1022812,70,5,SLA risk,2025-04-12 11:38:00,2025-04-17 11:38:00
2729,1022818,48,5,Policy review,2025-02-14 15:00:00,2025-02-22 15:00:00
2730,1022819,32,3,Policy review,2025-08-28 11:59:00,2025-09-02 11:59:00
2731,1022827,115,7,Policy review,2025-05-04 16:30:00,2025-05-07 16:30:00
2732,1022830,239,6,Multi-department coordination,2025-07-20 15:36:00,2025-07-22 15:36:00
2733,1022834,28,8,Policy review,2025-11-29 08:51:00,2025-12-05 08:51:00
2734,1022839,41,4,Capacity support,2024-12-23 08:09:00,
2735,1022841,162,1,Policy review,2026-05-07 12:01:00,2026-05-15 12:01:00
2736,1022844,64,3,Multi-department coordination,2026-03-08 16:51:00,
2737,1022849,122,2,Capacity support,2024-10-10 15:25:00,2024-10-17 15:25:00
2738,1022872,134,8,SLA risk,2026-05-02 09:40:00,2026-05-07 09:40:00
2739,1022874,17,8,Capacity support,2025-10-28 11:42:00,2025-10-31 11:42:00
2740,1022878,156,6,Policy review,2025-07-26 13:02:00,
2741,1022884,69,1,Capacity support,2025-11-19 12:42:00,2025-11-20 12:42:00
2742,1022895,124,8,Multi-department coordination,2026-01-02 08:21:00,2026-01-03 08:21:00
2743,1022902,19,2,SLA risk,2025-02-23 11:48:00,2025-02-24 11:48:00
2744,1022906,151,5,Multi-department coordination,2025-07-29 09:38:00,
2745,1022907,47,3,Capacity support,2025-02-21 08:17:00,2025-03-01 08:17:00
2746,1022912,125,4,Capacity support,2024-10-23 13:21:00,2024-10-24 13:21:00
2747,1022927,137,6,Capacity support,2024-09-21 12:07:00,2024-09-29 12:07:00
2748,1022929,212,7,Policy review,2024-12-03 15:51:00,
2749,1022932,111,4,Multi-department coordination,2026-06-14 11:46:00,
2750,1022941,175,8,SLA risk,2025-08-06 11:52:00,
2751,1022942,114,1,SLA risk,2025-06-27 15:09:00,2025-07-04 15:09:00
2752,1022943,89,7,Capacity support,2025-01-21 09:35:00,
2753,1022948,77,7,SLA risk,2025-06-12 12:16:00,2025-06-17 12:16:00
2754,1022978,45,6,Policy review,2025-11-09 16:58:00,2025-11-11 16:58:00
2755,1022987,23,6,SLA risk,2025-03-28 11:49:00,2025-04-04 11:49:00
2756,1022990,216,3,Multi-department coordination,2024-11-24 11:40:00,
2757,1023003,32,6,Capacity support,2025-08-28 14:10:00,2025-09-05 14:10:00
2758,1023027,139,3,Policy review,2025-11-08 14:32:00,
2759,1023041,109,3,Multi-department coordination,2025-11-11 13:30:00,2025-11-14 13:30:00
2760,1023051,160,2,Policy review,2025-02-01 13:23:00,2025-02-09 13:23:00
2761,1023052,52,2,Capacity support,2025-09-09 12:53:00,2025-09-12 12:53:00
2762,1023053,110,2,SLA risk,2024-12-02 14:34:00,2024-12-08 14:34:00
2763,1023057,17,2,SLA risk,2026-01-22 12:46:00,
2764,1023058,66,5,Policy review,2025-08-03 08:03:00,
2765,1023075,73,3,Policy review,2025-04-22 09:43:00,2025-04-30 09:43:00
2766,1023079,218,3,Capacity support,2025-09-30 15:47:00,
2767,1023083,67,6,Multi-department coordination,2026-05-30 12:25:00,
2768,1023092,104,5,Policy review,2026-02-20 15:13:00,
2769,1023105,249,7,Multi-department coordination,2025-10-04 10:00:00,2025-10-06 10:00:00
2770,1023115,112,2,Multi-department coordination,2025-08-31 11:46:00,
2771,1023116,216,6,Policy review,2025-09-11 12:18:00,2025-09-17 12:18:00
2772,1023127,116,2,Multi-department coordination,2026-02-08 14:09:00,2026-02-14 14:09:00
2773,1023140,187,5,SLA risk,2026-03-29 14:33:00,
2774,1023141,76,2,SLA risk,2024-09-21 15:39:00,2024-09-27 15:39:00
2775,1023142,99,6,Policy review,2025-12-25 08:17:00,2025-12-30 08:17:00
2776,1023144,103,1,SLA risk,2024-10-26 14:17:00,2024-10-28 14:17:00
2777,1023148,100,3,Multi-department coordination,2025-06-21 09:24:00,2025-06-28 09:24:00
2778,1023153,95,3,Policy review,2024-12-09 08:04:00,2024-12-10 08:04:00
2779,1023161,61,2,Capacity support,2025-12-01 10:46:00,
2780,1023175,6,4,SLA risk,2026-04-09 11:18:00,2026-04-12 11:18:00
2781,1023185,20,7,Multi-department coordination,2025-05-14 08:39:00,2025-05-19 08:39:00
2782,1023199,12,6,Capacity support,2024-10-14 10:38:00,
2783,1023202,123,7,Capacity support,2025-07-02 10:51:00,2025-07-07 10:51:00
2784,1023206,144,1,Multi-department coordination,2025-10-18 10:04:00,2025-10-24 10:04:00
2785,1023218,140,7,Multi-department coordination,2026-06-20 15:00:00,2026-06-26 15:00:00
2786,1023229,83,8,Policy review,2025-10-10 12:49:00,2025-10-14 12:49:00
2787,1023243,60,5,Capacity support,2026-06-25 13:23:00,
2788,1023246,129,6,Policy review,2025-05-06 13:00:00,2025-05-09 13:00:00
2789,1023248,145,3,Policy review,2024-11-24 15:45:00,2024-11-29 15:45:00
2790,1023262,121,4,Capacity support,2026-02-21 09:06:00,2026-02-23 09:06:00
2791,1023263,197,2,Multi-department coordination,2025-08-16 10:23:00,2025-08-21 10:23:00
2792,1023276,38,8,Multi-department coordination,2025-10-12 15:29:00,
2793,1023279,129,4,Policy review,2025-09-29 09:34:00,2025-10-02 09:34:00
2794,1023283,94,5,Capacity support,2026-03-20 16:58:00,2026-03-24 16:58:00
2795,1023295,214,6,SLA risk,2026-02-05 12:55:00,
2796,1023296,52,5,Multi-department coordination,2025-01-09 16:11:00,2025-01-14 16:11:00
2797,1023299,20,6,Capacity support,2025-09-13 15:03:00,
2798,1023300,147,7,SLA risk,2025-11-20 11:22:00,2025-11-24 11:22:00
2799,1023304,24,6,Policy review,2026-01-26 14:21:00,2026-01-28 14:21:00
2800,1023307,6,1,Multi-department coordination,2026-05-16 11:52:00,2026-05-22 11:52:00
2801,1023309,88,5,Capacity support,2024-12-18 16:37:00,
2802,1023312,41,7,Capacity support,2025-01-20 15:02:00,
2803,1023316,158,1,Policy review,2025-07-11 08:06:00,2025-07-16 08:06:00
2804,1023325,2,6,SLA risk,2025-02-09 10:17:00,2025-02-16 10:17:00
2805,1023338,129,4,Multi-department coordination,2026-01-15 14:23:00,2026-01-19 14:23:00
2806,1023346,12,4,Policy review,2024-11-18 09:10:00,
2807,1023351,137,5,Capacity support,2026-01-10 08:26:00,2026-01-12 08:26:00
2808,1023352,152,4,Policy review,2025-08-21 10:41:00,2025-08-24 10:41:00
2809,1023353,258,2,Multi-department coordination,2024-09-29 12:40:00,
2810,1023356,272,7,SLA risk,2024-11-02 13:44:00,2024-11-09 13:44:00
2811,1023359,58,3,Policy review,2026-04-04 13:38:00,2026-04-09 13:38:00
2812,1023378,258,3,SLA risk,2025-03-04 08:34:00,2025-03-12 08:34:00
2813,1023383,72,6,SLA risk,2024-10-29 15:41:00,2024-11-06 15:41:00
2814,1023401,90,8,Policy review,2025-10-19 10:33:00,2025-10-20 10:33:00
2815,1023431,227,1,SLA risk,2025-12-12 10:30:00,
2816,1023434,86,1,SLA risk,2026-02-18 09:15:00,2026-02-22 09:15:00
2817,1023461,4,8,Multi-department coordination,2026-01-03 11:04:00,2026-01-10 11:04:00
2818,1023473,47,6,Policy review,2025-01-21 14:32:00,2025-01-27 14:32:00
2819,1023493,53,5,Capacity support,2026-04-06 12:46:00,2026-04-08 12:46:00
2820,1023494,148,4,Policy review,2025-07-21 14:46:00,2025-07-29 14:46:00
2821,1023495,173,8,SLA risk,2025-07-06 14:19:00,2025-07-08 14:19:00
2822,1023510,175,2,Multi-department coordination,2024-09-24 12:06:00,2024-09-26 12:06:00
2823,1023533,77,3,Multi-department coordination,2025-01-14 09:36:00,
2824,1023536,16,8,Capacity support,2024-10-29 13:13:00,2024-11-05 13:13:00
2825,1023539,43,8,Capacity support,2025-07-06 11:37:00,2025-07-07 11:37:00
2826,1023551,18,8,Capacity support,2026-01-05 16:08:00,2026-01-13 16:08:00
2827,1023572,102,4,SLA risk,2024-10-17 12:30:00,
2828,1023585,63,3,Policy review,2024-11-18 14:48:00,2024-11-19 14:48:00
2829,1023590,82,6,Policy review,2025-04-27 09:00:00,2025-05-01 09:00:00
2830,1023592,133,4,Multi-department coordination,2025-03-17 16:15:00,2025-03-21 16:15:00
2831,1023604,8,1,Capacity support,2025-09-17 12:32:00,
2832,1023606,9,7,Multi-department coordination,2024-08-25 09:34:00,2024-08-27 09:34:00
2833,1023617,87,1,Capacity support,2025-10-01 15:46:00,2025-10-09 15:46:00
2834,1023621,41,5,SLA risk,2024-08-30 16:01:00,
2835,1023632,134,1,Policy review,2024-10-25 13:00:00,2024-10-30 13:00:00
2836,1023633,32,6,Multi-department coordination,2025-05-23 12:19:00,2025-05-28 12:19:00
2837,1023635,72,8,Multi-department coordination,2024-09-01 11:33:00,
2838,1023637,25,6,SLA risk,2025-05-05 11:49:00,
2839,1023666,135,3,SLA risk,2024-09-29 15:47:00,2024-10-04 15:47:00
2840,1023667,213,2,Policy review,2025-11-29 13:28:00,2025-11-30 13:28:00
2841,1023702,153,2,Capacity support,2026-06-03 08:42:00,
2842,1023722,158,6,SLA risk,2025-03-04 12:19:00,2025-03-05 12:19:00
2843,1023747,252,8,Capacity support,2026-03-09 13:13:00,2026-03-13 13:13:00
2844,1023756,2,6,Policy review,2025-12-11 13:52:00,2025-12-18 13:52:00
2845,1023772,82,7,Policy review,2026-02-01 09:55:00,2026-02-09 09:55:00
2846,1023777,75,8,Policy review,2025-06-07 09:04:00,2025-06-11 09:04:00
2847,1023782,90,7,SLA risk,2026-04-18 13:08:00,2026-04-19 13:08:00
2848,1023803,264,7,SLA risk,2024-09-17 13:07:00,2024-09-22 13:07:00
2849,1023809,172,4,SLA risk,2025-08-05 12:39:00,2025-08-10 12:39:00
2850,1023813,128,5,Multi-department coordination,2024-09-22 15:54:00,2024-09-26 15:54:00
2851,1023827,83,5,Multi-department coordination,2025-10-10 15:43:00,
2852,1023839,140,4,SLA risk,2025-10-23 12:32:00,2025-10-27 12:32:00
2853,1023840,126,5,Multi-department coordination,2025-06-13 14:40:00,
2854,1023851,271,6,Capacity support,2025-11-15 16:58:00,2025-11-16 16:58:00
2855,1023852,30,5,Policy review,2025-07-09 16:41:00,
2856,1023856,182,6,Policy review,2025-11-10 16:08:00,
2857,1023859,67,8,Capacity support,2024-10-10 14:22:00,
2858,1023881,214,4,Capacity support,2025-11-18 09:45:00,2025-11-26 09:45:00
2859,1023888,154,1,SLA risk,2025-08-16 15:41:00,2025-08-22 15:41:00
2860,1023905,76,5,Multi-department coordination,2025-11-26 08:31:00,2025-11-29 08:31:00
2861,1023906,85,2,Policy review,2025-08-09 12:58:00,2025-08-12 12:58:00
2862,1023915,134,5,Multi-department coordination,2026-05-24 10:45:00,
2863,1023917,237,3,Multi-department coordination,2025-10-16 12:04:00,
2864,1023929,137,1,Capacity support,2025-02-11 11:50:00,2025-02-12 11:50:00
2865,1023946,36,8,Multi-department coordination,2025-12-21 10:46:00,
2866,1023950,128,7,Policy review,2026-02-28 15:49:00,2026-03-03 15:49:00
2867,1023967,255,3,SLA risk,2025-12-10 14:11:00,2025-12-14 14:11:00
2868,1023972,4,4,SLA risk,2025-08-11 14:10:00,
2869,1023980,84,4,Capacity support,2026-04-04 08:17:00,
2870,1023985,96,1,SLA risk,2024-10-19 10:47:00,2024-10-23 10:47:00
2871,1023986,168,5,Policy review,2025-08-14 14:30:00,
2872,1023987,110,7,Capacity support,2025-07-01 10:17:00,2025-07-09 10:17:00
2873,1023999,83,5,Capacity support,2024-09-30 10:06:00,2024-10-08 10:06:00
2874,1024001,121,2,Capacity support,2024-12-16 11:57:00,2024-12-17 11:57:00
2875,1024005,220,1,Policy review,2025-10-09 14:32:00,
2876,1024016,77,5,Multi-department coordination,2025-04-12 09:53:00,2025-04-13 09:53:00
2877,1024025,174,2,Multi-department coordination,2025-08-24 10:24:00,
2878,1024027,80,8,Multi-department coordination,2025-12-20 13:46:00,
2879,1024035,107,1,Capacity support,2024-09-19 11:14:00,2024-09-21 11:14:00
2880,1024040,61,5,Policy review,2026-01-08 16:53:00,2026-01-09 16:53:00
2881,1024055,66,2,Multi-department coordination,2026-01-03 13:41:00,2026-01-06 13:41:00
2882,1024056,113,6,Multi-department coordination,2025-12-15 10:13:00,2025-12-21 10:13:00
2883,1024058,219,1,SLA risk,2025-05-28 12:28:00,2025-06-03 12:28:00
2884,1024063,137,4,SLA risk,2025-12-20 13:58:00,2025-12-28 13:58:00
2885,1024069,132,2,Multi-department coordination,2026-03-08 14:38:00,
2886,1024099,170,8,Multi-department coordination,2025-07-28 16:13:00,2025-08-02 16:13:00
2887,1024100,245,1,Policy review,2025-12-18 16:29:00,
2888,1024101,131,4,Policy review,2025-01-26 11:58:00,2025-01-31 11:58:00
2889,1024108,219,7,SLA risk,2025-11-01 14:23:00,
2890,1024111,196,2,Capacity support,2025-12-22 08:38:00,2025-12-25 08:38:00
2891,1024114,44,8,SLA risk,2026-05-06 15:03:00,2026-05-12 15:03:00
