status_history_id,request_id,previous_status,new_status,changed_by_user_id,changed_at
4448,1000956,Assigned,In Progress,99,2026-02-24 00:16:00
4449,1000956,In Progress,Pending Parent,99,2026-02-24 04:16:00
4450,1000957,,New,260,2026-01-25 08:12:00
4451,1000957,New,Triaged,260,2026-01-25 17:12:00
4452,1000957,Triaged,Assigned,260,2026-01-25 16:12:00
4453,1000957,Assigned,In Progress,260,2026-01-25 14:12:00
4454,1000957,In Progress,Pending Parent,260,2026-01-28 00:12:00
4455,1000958,,New,12,2025-07-07 13:19:00
4456,1000958,New,Triaged,12,2025-07-08 05:19:00
4457,1000958,Triaged,Assigned,12,2025-07-09 01:19:00
4458,1000958,Assigned,In Progress,12,2025-07-09 16:19:00
4459,1000958,In Progress,Pending Parent,12,2025-07-08 13:19:00
4460,1000959,,New,9,2025-02-02 10:21:00
4461,1000959,New,Triaged,9,2025-02-03 04:21:00
4462,1000959,Triaged,Assigned,9,2025-02-03 02:21:00
4463,1000959,Assigned,In Progress,9,2025-02-04 04:21:00
4464,1000960,,New,203,2026-05-04 08:10:00
4465,1000960,New,Triaged,203,2026-05-04 19:10:00
4466,1000960,Triaged,Assigned,203,2026-05-04 18:10:00
4467,1000960,Assigned,In Progress,203,2026-05-05 02:10:00
4468,1000960,In Progress,Resolved,203,2026-05-06 16:10:00
4469,1000961,,New,126,2025-09-02 12:56:00
4470,1000961,New,Triaged,126,2025-09-02 19:56:00
4471,1000961,Triaged,Assigned,126,2025-09-03 04:56:00
4472,1000962,,New,14,2025-03-05 11:11:00
4473,1000962,New,Triaged,14,2025-03-05 18:11:00
4474,1000962,Triaged,Assigned,14,2025-03-06 09:11:00
4475,1000962,Assigned,In Progress,14,2025-03-06 02:11:00
4476,1000962,In Progress,Resolved,14,2025-03-06 15:11:00
4477,1000962,Resolved,Closed,14,2025-03-06 02:11:00
4478,1000963,,New,33,2026-06-04 15:23:00
4479,1000963,New,Triaged,33,2026-06-04 19:23:00
4480,1000963,Triaged,Assigned,33,2026-06-05 11:23:00
4481,1000963,Assigned,In Progress,33,2026-06-05 21:23:00
4482,1000964,,New,104,2024-09-11 16:35:00
4483,1000964,New,Triaged,104,2024-09-11 23:35:00
4484,1000964,Triaged,Assigned,104,2024-09-12 06:35:00
4485,1000965,,New,257,2025-10-11 12:11:00
4486,1000965,New,Triaged,257,2025-10-11 23:11:00
4487,1000965,Triaged,Assigned,257,2025-10-12 00:11:00
4488,1000965,Assigned,In Progress,257,2025-10-13 03:11:00
4489,1000965,In Progress,Pending Parent,257,2025-10-14 12:11:00
4490,1000966,,New,105,2024-08-20 10:11:00
4491,1000966,New,Triaged,105,2024-08-21 01:11:00
4492,1000966,Triaged,Assigned,105,2024-08-21 02:11:00
4493,1000967,,New,18,2026-03-03 10:04:00
4494,1000967,New,Triaged,18,2026-03-03 16:04:00
4495,1000967,Triaged,Assigned,18,2026-03-04 20:04:00
4496,1000967,Assigned,In Progress,18,2026-03-05 04:04:00
4497,1000967,In Progress,Resolved,18,2026-03-04 10:04:00
4498,1000968,,New,61,2026-01-04 14:06:00
4499,1000968,New,Triaged,61,2026-01-05 01:06:00
4500,1000968,Triaged,Assigned,61,2026-01-04 20:06:00
4501,1000968,Assigned,In Progress,61,2026-01-06 20:06:00
4502,1000968,In Progress,Resolved,61,2026-01-05 06:06:00
4503,1000969,,New,180,2026-03-19 14:25:00
4504,1000969,New,Triaged,180,2026-03-19 23:25:00
4505,1000969,Triaged,Assigned,180,2026-03-20 04:25:00
4506,1000969,Assigned,In Progress,180,2026-03-21 17:25:00
4507,1000969,In Progress,Resolved,180,2026-03-21 06:25:00
4508,1000969,Resolved,Closed,180,2026-03-22 17:25:00
4509,1000970,,New,176,2024-10-02 14:33:00
4510,1000970,New,Triaged,176,2024-10-02 19:33:00
4511,1000970,Triaged,Assigned,176,2024-10-02 18:33:00
4512,1000970,Assigned,In Progress,176,2024-10-04 05:33:00
4513,1000971,,New,56,2026-06-16 12:47:00
4514,1000971,New,Triaged,56,2026-06-16 15:47:00
4515,1000971,Triaged,Assigned,56,2026-06-18 00:47:00
4516,1000971,Assigned,In Progress,56,2026-06-17 12:47:00
4517,1000971,In Progress,Resolved,56,2026-06-19 00:47:00
4518,1000972,,New,76,2025-02-04 13:50:00
4519,1000972,New,Triaged,76,2025-02-04 23:50:00
4520,1000972,Triaged,Assigned,76,2025-02-04 19:50:00
4521,1000972,Assigned,In Progress,76,2025-02-05 07:50:00
4522,1000972,In Progress,Resolved,76,2025-02-05 05:50:00
4523,1000973,,New,123,2024-09-07 15:23:00
4524,1000973,New,Triaged,123,2024-09-08 05:23:00
4525,1000973,Triaged,Assigned,123,2024-09-08 11:23:00
4526,1000973,Assigned,In Progress,123,2024-09-08 03:23:00
4527,1000973,In Progress,Resolved,123,2024-09-08 19:23:00
4528,1000973,Resolved,Closed,123,2024-09-08 06:23:00
4529,1000974,,New,56,2025-07-30 14:45:00
4530,1000974,New,Triaged,56,2025-07-31 07:45:00
4531,1000974,Triaged,Assigned,56,2025-07-31 10:45:00
4532,1000974,Assigned,In Progress,56,2025-07-31 17:45:00
4533,1000974,In Progress,Pending Student,56,2025-08-01 02:45:00
4534,1000975,,New,128,2025-03-13 13:17:00
4535,1000975,New,Triaged,128,2025-03-13 15:17:00
4536,1000975,Triaged,Assigned,128,2025-03-14 17:17:00
4537,1000975,Assigned,In Progress,128,2025-03-14 22:17:00
4538,1000975,In Progress,Pending Student,128,2025-03-16 01:17:00
4539,1000976,,New,97,2025-03-26 15:45:00
4540,1000976,New,Triaged,97,2025-03-27 04:45:00
4541,1000976,Triaged,Assigned,97,2025-03-27 15:45:00
4542,1000976,Assigned,In Progress,97,2025-03-27 06:45:00
4543,1000977,,New,23,2025-12-30 14:40:00
4544,1000977,New,Triaged,23,2025-12-31 06:40:00
4545,1000977,Triaged,Assigned,23,2025-12-31 18:40:00
4546,1000977,Assigned,In Progress,23,2025-12-31 02:40:00
4547,1000978,,New,143,2026-03-02 16:21:00
4548,1000978,New,Triaged,143,2026-03-02 19:21:00
4549,1000978,Triaged,Assigned,143,2026-03-03 18:21:00
4550,1000978,Assigned,In Progress,143,2026-03-03 22:21:00
4551,1000978,In Progress,Resolved,143,2026-03-03 00:21:00
4552,1000978,Resolved,Closed,143,2026-03-03 12:21:00
4553,1000979,,New,94,2025-08-29 12:41:00
4554,1000979,New,Triaged,94,2025-08-30 05:41:00
4555,1000979,Triaged,Assigned,94,2025-08-30 00:41:00
4556,1000979,Assigned,In Progress,94,2025-08-30 03:41:00
4557,1000980,,New,69,2026-02-09 13:17:00
4558,1000980,New,Triaged,69,2026-02-09 19:17:00
4559,1000980,Triaged,Assigned,69,2026-02-09 21:17:00
4560,1000981,,New,210,2025-10-26 15:07:00
4561,1000981,New,Triaged,210,2025-10-26 19:07:00
4562,1000981,Triaged,Assigned,210,2025-10-27 01:07:00
4563,1000982,,New,178,2026-05-07 15:22:00
4564,1000982,New,Triaged,178,2026-05-07 18:22:00
4565,1000982,Triaged,Assigned,178,2026-05-08 23:22:00
4566,1000982,Assigned,In Progress,178,2026-05-09 09:22:00
4567,1000982,In Progress,Resolved,178,2026-05-09 15:22:00
4568,1000982,Resolved,Closed,178,2026-05-10 23:22:00
4569,1000983,,New,14,2025-01-23 09:51:00
4570,1000983,New,Triaged,14,2025-01-23 23:51:00
4571,1000983,Triaged,Assigned,14,2025-01-23 17:51:00
4572,1000983,Assigned,In Progress,14,2025-01-25 06:51:00
4573,1000984,,New,29,2025-11-14 15:22:00
4574,1000984,New,Triaged,29,2025-11-15 09:22:00
4575,1000984,Triaged,Assigned,29,2025-11-14 19:22:00
4576,1000984,Assigned,In Progress,29,2025-11-16 06:22:00
4577,1000985,,New,237,2024-11-22 10:42:00
4578,1000985,New,Triaged,237,2024-11-22 15:42:00
4579,1000985,Triaged,Assigned,237,2024-11-23 10:42:00
4580,1000985,Assigned,In Progress,237,2024-11-24 04:42:00
4581,1000985,In Progress,Resolved,237,2024-11-23 10:42:00
4582,1000985,Resolved,Closed,237,2024-11-23 11:42:00
4583,1000986,,New,145,2025-07-28 09:31:00
4584,1000986,New,Triaged,145,2025-07-29 01:31:00
4585,1000986,Triaged,Assigned,145,2025-07-29 13:31:00
4586,1000986,Assigned,In Progress,145,2025-07-30 09:31:00
4587,1000986,In Progress,Resolved,145,2025-07-29 09:31:00
4588,1000987,,New,100,2026-06-21 16:43:00
4589,1000987,New,Triaged,100,2026-06-22 03:43:00
4590,1000987,Triaged,Assigned,100,2026-06-23 04:43:00
4591,1000988,,New,51,2024-12-16 11:33:00
4592,1000988,New,Triaged,51,2024-12-16 14:33:00
4593,1000988,Triaged,Assigned,51,2024-12-16 21:33:00
4594,1000988,Assigned,In Progress,51,2024-12-17 14:33:00
4595,1000988,In Progress,Resolved,51,2024-12-17 07:33:00
4596,1000988,Resolved,Closed,51,2024-12-17 02:33:00
4597,1000989,,New,2,2025-08-02 14:09:00
4598,1000989,New,Triaged,2,2025-08-02 21:09:00
4599,1000989,Triaged,Assigned,2,2025-08-03 12:09:00
4600,1000989,Assigned,In Progress,2,2025-08-03 08:09:00
4601,1000989,In Progress,Resolved,2,2025-08-04 18:09:00
4602,1000989,Resolved,Closed,2,2025-08-03 15:09:00
4603,1000990,,New,61,2026-02-08 15:10:00
4604,1000990,New,Triaged,61,2026-02-09 05:10:00
4605,1000990,Triaged,Assigned,61,2026-02-09 07:10:00
4606,1000990,Assigned,In Progress,61,2026-02-09 15:10:00
4607,1000991,,New,226,2026-06-08 09:19:00
4608,1000991,New,Triaged,226,2026-06-08 14:19:00
4609,1000991,Triaged,Assigned,226,2026-06-09 13:19:00
4610,1000991,Assigned,In Progress,226,2026-06-10 06:19:00
4611,1000991,In Progress,Pending Parent,226,2026-06-08 17:19:00
4612,1000992,,New,115,2025-12-18 09:32:00
4613,1000992,New,Triaged,115,2025-12-18 12:32:00
4614,1000992,Triaged,Assigned,115,2025-12-18 23:32:00
4615,1000992,Assigned,In Progress,115,2025-12-20 06:32:00
4616,1000992,In Progress,Resolved,115,2025-12-18 17:32:00
4617,1000993,,New,154,2025-02-04 09:34:00
4618,1000993,New,Triaged,154,2025-02-04 13:34:00
4619,1000993,Triaged,Assigned,154,2025-02-05 01:34:00
4620,1000993,Assigned,In Progress,154,2025-02-05 06:34:00
4621,1000994,,New,154,2026-05-16 11:58:00
4622,1000994,New,Triaged,154,2026-05-16 19:58:00
4623,1000994,Triaged,Assigned,154,2026-05-17 07:58:00
4624,1000994,Assigned,In Progress,154,2026-05-18 17:58:00
4625,1000994,In Progress,Resolved,154,2026-05-17 03:58:00
4626,1000994,Resolved,Closed,154,2026-05-18 08:58:00
4627,1000995,,New,85,2024-08-15 13:21:00
4628,1000995,New,Triaged,85,2024-08-15 18:21:00
4629,1000995,Triaged,Assigned,85,2024-08-16 19:21:00
4630,1000995,Assigned,In Progress,85,2024-08-17 10:21:00
4631,1000995,In Progress,Pending Student,85,2024-08-18 13:21:00
4632,1000996,,New,1,2025-06-20 14:48:00
4633,1000996,New,Triaged,1,2025-06-20 18:48:00
4634,1000996,Triaged,Assigned,1,2025-06-20 18:48:00
4635,1000997,,New,1,2025-07-20 14:58:00
4636,1000997,New,Triaged,1,2025-07-20 22:58:00
4637,1000997,Triaged,Assigned,1,2025-07-21 12:58:00
4638,1000997,Assigned,In Progress,1,2025-07-21 20:58:00
4639,1000997,In Progress,Resolved,1,2025-07-23 06:58:00
4640,1000998,,New,53,2025-10-24 15:36:00
4641,1000998,New,Triaged,53,2025-10-24 21:36:00
4642,1000998,Triaged,Assigned,53,2025-10-25 21:36:00
4643,1000998,Assigned,In Progress,53,2025-10-25 12:36:00
4644,1000998,In Progress,Resolved,53,2025-10-26 11:36:00
4645,1000998,Resolved,Closed,53,2025-10-25 01:36:00
4646,1000999,,New,91,2026-02-20 14:30:00
4647,1000999,New,Triaged,91,2026-02-20 20:30:00
4648,1000999,Triaged,Assigned,91,2026-02-22 00:30:00
4649,1000999,Assigned,In Progress,91,2026-02-20 23:30:00
4650,1000999,In Progress,Resolved,91,2026-02-20 22:30:00
4651,1001000,,New,109,2026-06-08 15:05:00
4652,1001000,New,Triaged,109,2026-06-09 01:05:00
4653,1001000,Triaged,Assigned,109,2026-06-09 15:05:00
4654,1001000,Assigned,In Progress,109,2026-06-10 21:05:00
4655,1001001,,New,272,2025-12-14 13:09:00
4656,1001001,New,Triaged,272,2025-12-14 18:09:00
4657,1001001,Triaged,Assigned,272,2025-12-15 13:09:00
4658,1001001,Assigned,In Progress,272,2025-12-14 22:09:00
4659,1001001,In Progress,Pending Parent,272,2025-12-15 09:09:00
4660,1001002,,New,182,2025-12-17 13:40:00
4661,1001002,New,Triaged,182,2025-12-17 18:40:00
4662,1001002,Triaged,Assigned,182,2025-12-18 01:40:00
4663,1001002,Assigned,In Progress,182,2025-12-19 10:40:00
4664,1001002,In Progress,Resolved,182,2025-12-19 21:40:00
4665,1001003,,New,123,2025-11-17 12:36:00
4666,1001003,New,Triaged,123,2025-11-17 16:36:00
4667,1001003,Triaged,Assigned,123,2025-11-17 20:36:00
4668,1001003,Assigned,In Progress,123,2025-11-18 03:36:00
4669,1001003,In Progress,Pending Parent,123,2025-11-19 04:36:00
4670,1001004,,New,107,2025-12-27 08:41:00
4671,1001004,New,Triaged,107,2025-12-27 17:41:00
4672,1001004,Triaged,Assigned,107,2025-12-27 22:41:00
4673,1001004,Assigned,In Progress,107,2025-12-27 14:41:00
4674,1001004,In Progress,Resolved,107,2025-12-29 16:41:00
4675,1001005,,New,54,2025-05-25 09:05:00
4676,1001005,New,Triaged,54,2025-05-25 12:05:00
4677,1001005,Triaged,Assigned,54,2025-05-25 21:05:00
4678,1001005,Assigned,In Progress,54,2025-05-26 12:05:00
4679,1001006,,New,90,2026-04-22 11:24:00
4680,1001006,New,Triaged,90,2026-04-22 20:24:00
4681,1001006,Triaged,Assigned,90,2026-04-23 05:24:00
4682,1001007,,New,176,2024-12-24 15:01:00
4683,1001007,New,Triaged,176,2024-12-24 17:01:00
4684,1001007,Triaged,Assigned,176,2024-12-26 01:01:00
4685,1001007,Assigned,In Progress,176,2024-12-26 06:01:00
4686,1001007,In Progress,Resolved,176,2024-12-27 03:01:00
4687,1001008,,New,212,2025-08-14 16:38:00
4688,1001008,New,Triaged,212,2025-08-15 08:38:00
4689,1001008,Triaged,Assigned,212,2025-08-15 22:38:00
4690,1001008,Assigned,In Progress,212,2025-08-16 01:38:00
4691,1001009,,New,152,2025-06-23 15:40:00
4692,1001009,New,Triaged,152,2025-06-23 22:40:00
4693,1001009,Triaged,Assigned,152,2025-06-24 11:40:00
4694,1001009,Assigned,In Progress,152,2025-06-24 06:40:00
4695,1001009,In Progress,Resolved,152,2025-06-23 23:40:00
4696,1001009,Resolved,Closed,152,2025-06-24 16:40:00
4697,1001010,,New,272,2024-08-24 09:58:00
4698,1001010,New,Triaged,272,2024-08-24 21:58:00
4699,1001010,Triaged,Assigned,272,2024-08-25 21:58:00
4700,1001010,Assigned,In Progress,272,2024-08-26 15:58:00
4701,1001010,In Progress,Pending Student,272,2024-08-26 01:58:00
4702,1001011,,New,179,2025-08-29 14:10:00
4703,1001011,New,Triaged,179,2025-08-30 02:10:00
4704,1001011,Triaged,Assigned,179,2025-08-29 18:10:00
4705,1001011,Assigned,In Progress,179,2025-08-31 11:10:00
4706,1001012,,New,75,2025-10-11 10:29:00
4707,1001012,New,Triaged,75,2025-10-11 19:29:00
4708,1001012,Triaged,Assigned,75,2025-10-12 06:29:00
4709,1001012,Assigned,In Progress,75,2025-10-12 07:29:00
4710,1001012,In Progress,Resolved,75,2025-10-13 14:29:00
4711,1001012,Resolved,Closed,75,2025-10-13 02:29:00
4712,1001013,,New,58,2024-12-11 11:22:00
4713,1001013,New,Triaged,58,2024-12-12 03:22:00
4714,1001013,Triaged,Assigned,58,2024-12-12 05:22:00
4715,1001013,Assigned,In Progress,58,2024-12-13 05:22:00
4716,1001013,In Progress,Resolved,58,2024-12-12 23:22:00
4717,1001013,Resolved,Closed,58,2024-12-14 09:22:00
4718,1001014,,New,96,2024-12-01 14:35:00
4719,1001014,New,Triaged,96,2024-12-02 05:35:00
4720,1001014,Triaged,Assigned,96,2024-12-03 02:35:00
4721,1001015,,New,132,2025-05-31 13:56:00
4722,1001015,New,Triaged,132,2025-05-31 17:56:00
4723,1001015,Triaged,Assigned,132,2025-06-01 21:56:00
4724,1001015,Assigned,In Progress,132,2025-06-01 13:56:00
4725,1001015,In Progress,Pending Parent,132,2025-06-03 01:56:00
4726,1001016,,New,87,2025-03-17 14:12:00
4727,1001016,New,Triaged,87,2025-03-17 18:12:00
4728,1001016,Triaged,Assigned,87,2025-03-17 18:12:00
4729,1001016,Assigned,In Progress,87,2025-03-18 02:12:00
4730,1001016,In Progress,Pending Student,87,2025-03-19 06:12:00
4731,1001017,,New,52,2026-02-05 16:06:00
4732,1001017,New,Triaged,52,2026-02-05 20:06:00
4733,1001017,Triaged,Assigned,52,2026-02-07 00:06:00
4734,1001017,Assigned,In Progress,52,2026-02-06 13:06:00
4735,1001017,In Progress,Resolved,52,2026-02-08 08:06:00
4736,1001018,,New,60,2024-12-01 16:29:00
4737,1001018,New,Triaged,60,2024-12-02 03:29:00
4738,1001018,Triaged,Assigned,60,2024-12-02 20:29:00
4739,1001018,Assigned,In Progress,60,2024-12-02 01:29:00
4740,1001018,In Progress,Resolved,60,2024-12-02 20:29:00
4741,1001018,Resolved,Closed,60,2024-12-03 13:29:00
4742,1001019,,New,126,2024-11-02 11:31:00
4743,1001019,New,Triaged,126,2024-11-03 00:31:00
4744,1001019,Triaged,Assigned,126,2024-11-03 05:31:00
4745,1001019,Assigned,In Progress,126,2024-11-03 11:31:00
4746,1001020,,New,152,2025-04-01 13:11:00
4747,1001020,New,Triaged,152,2025-04-01 22:11:00
4748,1001020,Triaged,Assigned,152,2025-04-03 01:11:00
4749,1001020,Assigned,In Progress,152,2025-04-01 19:11:00
4750,1001020,In Progress,Resolved,152,2025-04-04 09:11:00
4751,1001020,Resolved,Closed,152,2025-04-04 11:11:00
4752,1001021,,New,88,2025-12-27 12:36:00
4753,1001021,New,Triaged,88,2025-12-27 18:36:00
4754,1001021,Triaged,Assigned,88,2025-12-28 20:36:00
4755,1001022,,New,83,2025-02-14 13:45:00
4756,1001022,New,Triaged,83,2025-02-14 21:45:00
4757,1001022,Triaged,Assigned,83,2025-02-15 19:45:00
4758,1001022,Assigned,In Progress,83,2025-02-15 19:45:00
4759,1001022,In Progress,Resolved,83,2025-02-17 05:45:00
4760,1001023,,New,47,2025-01-13 14:57:00
4761,1001023,New,Triaged,47,2025-01-14 03:57:00
4762,1001023,Triaged,Assigned,47,2025-01-13 20:57:00
4763,1001023,Assigned,In Progress,47,2025-01-15 17:57:00
4764,1001023,In Progress,Resolved,47,2025-01-14 14:57:00
4765,1001024,,New,30,2026-02-11 10:45:00
4766,1001024,New,Triaged,30,2026-02-11 16:45:00
4767,1001024,Triaged,Assigned,30,2026-02-11 22:45:00
4768,1001024,Assigned,In Progress,30,2026-02-13 13:45:00
4769,1001024,In Progress,Resolved,30,2026-02-12 18:45:00
4770,1001024,Resolved,Closed,30,2026-02-14 13:45:00
4771,1001025,,New,33,2026-05-07 14:22:00
4772,1001025,New,Triaged,33,2026-05-07 21:22:00
4773,1001025,Triaged,Assigned,33,2026-05-09 02:22:00
4774,1001025,Assigned,In Progress,33,2026-05-09 14:22:00
4775,1001025,In Progress,Pending Parent,33,2026-05-09 02:22:00
4776,1001026,,New,249,2026-04-24 11:46:00
4777,1001026,New,Triaged,249,2026-04-25 04:46:00
4778,1001026,Triaged,Assigned,249,2026-04-24 23:46:00
4779,1001027,,New,162,2026-03-11 12:27:00
4780,1001027,New,Triaged,162,2026-03-12 04:27:00
4781,1001027,Triaged,Assigned,162,2026-03-12 06:27:00
4782,1001027,Assigned,In Progress,162,2026-03-11 18:27:00
4783,1001028,,New,41,2025-04-23 08:23:00
4784,1001028,New,Triaged,41,2025-04-24 00:23:00
4785,1001028,Triaged,Assigned,41,2025-04-24 08:23:00
4786,1001028,Assigned,In Progress,41,2025-04-23 20:23:00
4787,1001028,In Progress,Resolved,41,2025-04-24 00:23:00
4788,1001029,,New,38,2025-04-30 09:13:00
4789,1001029,New,Triaged,38,2025-05-01 02:13:00
4790,1001029,Triaged,Assigned,38,2025-04-30 15:13:00
4791,1001029,Assigned,In Progress,38,2025-05-01 18:13:00
4792,1001029,In Progress,Resolved,38,2025-05-02 01:13:00
4793,1001030,,New,103,2024-11-11 09:13:00
4794,1001030,New,Triaged,103,2024-11-11 20:13:00
4795,1001030,Triaged,Assigned,103,2024-11-12 11:13:00
4796,1001030,Assigned,In Progress,103,2024-11-13 00:13:00
4797,1001030,In Progress,Resolved,103,2024-11-11 21:13:00
4798,1001030,Resolved,Closed,103,2024-11-14 17:13:00
4799,1001031,,New,74,2026-06-13 11:22:00
4800,1001031,New,Triaged,74,2026-06-13 16:22:00
4801,1001031,Triaged,Assigned,74,2026-06-14 09:22:00
4802,1001031,Assigned,In Progress,74,2026-06-15 05:22:00
4803,1001031,In Progress,Resolved,74,2026-06-15 23:22:00
4804,1001032,,New,21,2026-05-19 16:59:00
4805,1001032,New,Triaged,21,2026-05-19 21:59:00
4806,1001032,Triaged,Assigned,21,2026-05-20 22:59:00
4807,1001032,Assigned,In Progress,21,2026-05-21 07:59:00
4808,1001032,In Progress,Resolved,21,2026-05-21 08:59:00
4809,1001032,Resolved,Closed,21,2026-05-22 19:59:00
4810,1001033,,New,161,2026-02-03 11:27:00
4811,1001033,New,Triaged,161,2026-02-03 13:27:00
4812,1001033,Triaged,Assigned,161,2026-02-04 17:27:00
4813,1001033,Assigned,In Progress,161,2026-02-05 14:27:00
4814,1001033,In Progress,Resolved,161,2026-02-06 03:27:00
4815,1001034,,New,78,2025-04-28 11:49:00
4816,1001034,New,Triaged,78,2025-04-28 14:49:00
4817,1001034,Triaged,Assigned,78,2025-04-29 09:49:00
4818,1001034,Assigned,In Progress,78,2025-04-28 23:49:00
4819,1001034,In Progress,Resolved,78,2025-04-30 19:49:00
4820,1001035,,New,179,2025-07-29 09:27:00
4821,1001035,New,Triaged,179,2025-07-29 23:27:00
4822,1001035,Triaged,Assigned,179,2025-07-30 01:27:00
4823,1001035,Assigned,In Progress,179,2025-07-30 15:27:00
4824,1001035,In Progress,Pending Parent,179,2025-07-30 09:27:00
4825,1001036,,New,146,2025-11-06 08:41:00
4826,1001036,New,Triaged,146,2025-11-06 20:41:00
4827,1001036,Triaged,Assigned,146,2025-11-07 12:41:00
4828,1001036,Assigned,In Progress,146,2025-11-08 02:41:00
4829,1001036,In Progress,Pending Parent,146,2025-11-07 08:41:00
4830,1001037,,New,58,2025-10-01 14:36:00
4831,1001037,New,Triaged,58,2025-10-01 22:36:00
4832,1001037,Triaged,Assigned,58,2025-10-02 06:36:00
4833,1001037,Assigned,In Progress,58,2025-10-03 14:36:00
4834,1001037,In Progress,Resolved,58,2025-10-02 22:36:00
4835,1001038,,New,179,2025-07-31 14:08:00
4836,1001038,New,Triaged,179,2025-07-31 17:08:00
4837,1001038,Triaged,Assigned,179,2025-08-01 16:08:00
4838,1001038,Assigned,In Progress,179,2025-08-02 20:08:00
4839,1001038,In Progress,Escalated,179,2025-08-02 18:08:00
4840,1001039,,New,8,2026-01-16 12:06:00
4841,1001039,New,Triaged,8,2026-01-17 04:06:00
4842,1001039,Triaged,Assigned,8,2026-01-17 14:06:00
